PeakID (cmd=annotatePeaks.pl ENCAB506UYG.consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_4694	chr2	220113959	220114304	+	0	NA	TTS (TUBA4A)	-TTS (TUBA4A)	-3834	TUBA4B	TUBA4B	NR_003063			TUBA4B			NA
Interval_616	chr1	200123074	200123513	+	0	NA	intron (NR5A2, intron 7 of 7)	-intron (NR5A2, intron 6 of 6)	126563	NR5A2	NR5A2	NM_001276464			NR5A2			NA
Interval_6831	chr6	27834387	27834588	+	0	NA	TTS (HIST1H2AL)	-TTS (HIST1H2AL)	872	HIST1H1B	HIST1H1B	NM_005322			HIST1H1B			NA
Interval_3792	chr19	5086356	5086592	+	0	NA	intron (KDM4B, intron 9 of 22)	-intron (KDM4B, intron 9 of 22)	117350	KDM4B	KDM4B	NM_015015			KDM4B			NA
Interval_5189	chr22	23057586	23057805	+	0	NA	Intergenic	Intergenic	68913	GGTLC2	GGTLC2	NM_001282879			GGTLC2			NA
Interval_728	chr1	227058319	227058548	+	0	NA	intron (PSEN2, intron 1 of 12)	-intron (PSEN2, intron 1 of 12)	160	PSEN2	PSEN2	NM_000447			PSEN2			NA
Interval_7151	chr6	143143472	143143703	+	0	NA	intron (HIVEP2, intron 2 of 9)	-intron (HIVEP2, intron 2 of 9)	122751	HIVEP2	HIVEP2	NM_006734			HIVEP2			NA
Interval_3245	chr17	33390540	33390901	+	0	NA	promoter-TSS (RFFL)	-promoter-TSS (RFFL)	25628	RFFL	RFFL	NR_037713			RFFL			NA
Interval_619	chr1	200832148	200832613	+	0	NA	Intergenic	Intergenic	-9703	GPR25	GPR25	NM_005298			GPR25			NA
Interval_988	chr10	74094702	74095029	+	0	NA	exon (DNAJB12, exon 8 of 8)	-exon (DNAJB12, exon 8 of 8)	20042	DNAJB12	DNAJB12	NM_017626			DNAJB12			NA
Interval_5781	chr3	169762761	169762961	+	0	NA	intron (GPR160, intron 2 of 3)	-intron (GPR160, intron 2 of 3)	7126	GPR160	GPR160	NM_014373			GPR160			NA
Interval_7365	chr7	34772372	34772913	+	0	NA	intron (NPSR1-AS1, intron 2 of 4)	-intron (NPSR1, intron 2 of 8)	25242	NPSR1-AS1	NPSR1-AS1	NR_015356			NPSR1-AS1			NA
Interval_4852	chr20	20584103	20584524	+	0	NA	intron (RALGAPA2, intron 15 of 39)	-intron (RALGAPA2, intron 15 of 39)	108953	RALGAPA2	RALGAPA2	NM_020343			RALGAPA2			NA
Interval_1917	chr12	121236174	121236380	+	0	NA	intron (SPPL3, intron 2 of 10)	-intron (SPPL3, intron 2 of 10)	72736	ACADS	ACADS	NM_000017			ACADS			NA
Interval_3276	chr17	38020292	38020606	+	0	NA	promoter-TSS (IKZF3)	-promoter-TSS (IKZF3)	-8	IKZF3	IKZF3	NM_183231			IKZF3			NA
Interval_2832	chr16	12411405	12411601	+	0	NA	intron (SNX29, intron 15 of 20)	-intron (SNX29, intron 15 of 20)	340912	SNX29	SNX29	NM_032167			SNX29			NA
Interval_767	chr1	235151449	235151803	+	0	NA	Intergenic	Intergenic	-51880	LOC101927851	LOC101927851	NR_125945			LOC101927851			NA
Interval_270	chr1	58570734	58570982	+	0	NA	intron (DAB1, intron 1 of 16)	-intron (DAB1, intron 1 of 16)	145353	DAB1	DAB1	NM_021080			DAB1			NA
Interval_2750	chr16	2518873	2519159	+	0	NA	Intergenic	Intergenic	-2484	NTN3	NTN3	NM_006181			NTN3			NA
Interval_1469	chr11	118085190	118085419	+	0	NA	intron (AMICA1, intron 1 of 8)	-intron (AMICA1, intron 2 of 9)	-1230	AMICA1	AMICA1	NM_001286570			AMICA1			NA
Interval_491	chr1	161155184	161155379	+	0	NA	Intergenic	Intergenic	-7523	B4GALT3	B4GALT3	NM_001199873			B4GALT3			NA
Interval_5754	chr3	155213350	155213545	+	0	NA	intron (PLCH1, intron 14 of 21)	-intron (PLCH1, intron 14 of 22)	-201958	LOC100507537	LOC100507537	NR_037902			LOC100507537			NA
Interval_4239	chr2	42981330	42981691	+	0	NA	exon (MTA3, exon 18 of 18)	-exon (MTA3, exon 18 of 18)	9891	OXER1	OXER1	NM_148962			OXER1			NA
Interval_1083	chr10	111672141	111672510	+	0	NA	intron (XPNPEP1, intron 1 of 18)	-intron (XPNPEP1, intron 2 of 19)	10986	XPNPEP1	XPNPEP1	NM_001167604			XPNPEP1			NA
Interval_1403	chr11	87926493	87926733	+	0	NA	Intergenic	Intergenic	16943	MIR3166	MIR3166	NR_036124			MIR3166			NA
Interval_1111	chr10	120514510	120514846	+	0	NA	promoter-TSS (CACUL1)	-promoter-TSS (CACUL1)	80	CACUL1	CACUL1	NM_153810			CACUL1			NA
Interval_660	chr1	206963890	206964315	+	0	NA	Intergenic	Intergenic	-8113	IL19	IL19	NM_013371			IL19			NA
Interval_4371	chr2	86250324	86250784	+	0	NA	exon (LOC90784, exon 1 of 1)	-exon (LOC90784, exon 1 of 1)	437	LOC90784	LOC90784	NR_026984			LOC90784			NA
Interval_7106	chr6	135435450	135435847	+	0	NA	Intergenic	Intergenic	-59612	HBS1L	HBS1L	NM_001145207			HBS1L			NA
Interval_3168	chr17	12334650	12334971	+	0	NA	Intergenic	Intergenic	-118475	LINC00670	LINC00670	NR_034145			LINC00670			NA
Interval_740	chr1	233109075	233109279	+	0	NA	intron (NTPCR, intron 4 of 4)	-intron (NTPCR, intron 4 of 4)	22807	NTPCR	NTPCR	NM_032324			NTPCR			NA
Interval_1280	chr11	59383117	59383937	+	0	NA	promoter-TSS (OSBP)	-promoter-TSS (OSBP)	90	OSBP	OSBP	NM_002556			OSBP			NA
Interval_3269	chr17	37055065	37055271	+	0	NA	intron (LASP1, intron 5 of 7)	-intron (LASP1, intron 3 of 5)	-16064	MIR6779	MIR6779	NR_106837			MIR6779			NA
Interval_3898	chr19	16229301	16229731	+	0	NA	intron (RAB8A, intron 2 of 7)	-intron (RAB8A, intron 2 of 7)	7026	RAB8A	RAB8A	NM_005370			RAB8A			NA
Interval_1680	chr12	31960405	31960798	+	0	NA	Intergenic	Intergenic	-15426	H3F3C	H3F3C	NM_001013699			H3F3C			NA
Interval_4492	chr2	135040616	135040955	+	0	NA	intron (MGAT5, intron 2 of 15)	-intron (MGAT5, intron 2 of 15)	28955	MGAT5	MGAT5	NM_002410			MGAT5			NA
Interval_5579	chr3	71136549	71136996	+	0	NA	intron (FOXP1, intron 7 of 20)	-intron (FOXP1, intron 7 of 20)	-202137	FOXP1-AS1	FOXP1-AS1	NR_126463			FOXP1-AS1			NA
Interval_3672	chr18	56679133	56679409	+	0	NA	Intergenic	Intergenic	-23640	OACYLP	OACYLP	NR_024021			OACYLP			NA
Interval_4138	chr2	8713812	8714062	+	0	NA	intron (LOC101929567, intron 4 of 5)	-intron (LOC101929567, intron 4 of 5)	9985	LOC101929567	LOC101929567	NR_110257			LOC101929567			NA
Interval_8480	chrX	70838276	70838522	+	0	NA	promoter-TSS (CXCR3)	-promoter-TSS (CXCR3)	-32	CXCR3	CXCR3	NM_001504			CXCR3			NA
Interval_1850	chr12	105035767	105036044	+	0	NA	intron (CHST11, intron 2 of 2)	-intron (CHST11, intron 2 of 2)	50494	MIR3922	MIR3922	NR_037487			MIR3922			NA
Interval_6847	chr6	31528135	31528330	+	0	NA	Intergenic	Intergenic	-11644	LTA	LTA	NM_000595_6			LTA			NA
Interval_6317	chr5	39256671	39256876	+	0	NA	intron (FYB, intron 1 of 18)	-intron (FYB, intron 1 of 18)	-37093	FYB	FYB	NM_001243093			FYB			NA
Interval_6611	chr5	150137983	150138701	+	0	NA	promoter-TSS (DCTN4)	-promoter-TSS (DCTN4)	315	DCTN4	DCTN4	NM_016221			DCTN4			NA
Interval_2263	chr14	57832772	57832973	+	0	NA	Intergenic	Intergenic	-24399	NAA30	NAA30	NM_001011713			NAA30			NA
Interval_999	chr10	79041488	79041726	+	0	NA	intron (KCNMA1, intron 1 of 27)	-intron (KCNMA1, intron 2 of 28)	-69023	KCNMA1-AS3	KCNMA1-AS3	NR_126365			KCNMA1-AS3			NA
Interval_4828	chr20	11215445	11215950	+	0	NA	Intergenic	Intergenic	38334	LOC339593	LOC339593	NR_038972			LOC339593			NA
Interval_6897	chr6	40178265	40178638	+	0	NA	Intergenic	Intergenic	145294	LINC00951	LINC00951	NR_038887			LINC00951			NA
Interval_5753	chr3	152879856	152880068	+	0	NA	promoter-TSS (RAP2B)	-promoter-TSS (RAP2B)	-39	RAP2B	RAP2B	NM_002886			RAP2B			NA
Interval_6102	chr4	90816248	90816553	+	0	NA	exon (MMRN1, exon 1 of 8)	-exon (MMRN1, exon 1 of 8)	348	MMRN1	MMRN1	NM_007351			MMRN1			NA
Interval_6808	chr6	21438727	21439189	+	0	NA	Intergenic	Intergenic	73165	LINC00581	LINC00581	NR_103790			LINC00581			NA
Interval_7464	chr7	74508838	74509033	+	0	NA	intron (GTF2IRD2, intron 1 of 15)	-intron (GTF2IRD2B, intron 1 of 15)	588	GTF2IRD2B	GTF2IRD2B	NM_001003795			GTF2IRD2B			NA
Interval_4883	chr20	34359733	34360340	+	0	NA	intron (PHF20, intron 1 of 17)	-intron (PHF20, intron 1 of 17)	113	PHF20	PHF20	NM_016436			PHF20			NA
Interval_2989	chr16	68108741	68109179	+	0	NA	intron (DUS2, intron 13 of 16)	-intron (DUS2, intron 12 of 15)	-10309	NFATC3	NFATC3	NM_173165			NFATC3			NA
Interval_6104	chr4	92280121	92280424	+	0	NA	intron (CCSER1, intron 10 of 10)	-intron (CCSER1, intron 10 of 10)	918181	LOC101929194	LOC101929194	NR_125920			LOC101929194			NA
Interval_650	chr1	206138042	206138405	+	0	NA	promoter-TSS (FAM72A)	-promoter-TSS (FAM72A)	-688	FAM72A	FAM72A	NM_001123168			FAM72A			NA
Interval_699	chr1	221330709	221331126	+	0	NA	Intergenic	Intergenic	178721	C1orf140	C1orf140	NR_024236			C1orf140			NA
Interval_5564	chr3	62247539	62247819	+	0	NA	exon (PTPRG-AS1, exon 5 of 5)	-exon (PTPRG-AS1, exon 5 of 5)	56943	PTPRG-AS1	PTPRG-AS1	NR_038281			PTPRG-AS1			NA
Interval_1635	chr12	24967307	24967607	+	0	NA	exon (BCAT1, exon 10 of 10)	-exon (BCAT1, exon 10 of 10)	134936	BCAT1	BCAT1	NM_005504			BCAT1			NA
Interval_1322	chr11	65355533	65356058	+	0	NA	intron (EHBP1L1, intron 12 of 18)	-intron (EHBP1L1, intron 12 of 18)	7672	KCNK7	KCNK7	NM_033348			KCNK7			NA
Interval_643	chr1	204692328	204692601	+	0	NA	Intergenic	Intergenic	-37867	LRRN2	LRRN2	NM_201630			LRRN2			NA
Interval_6048	chr4	74601005	74601246	+	0	NA	Intergenic	Intergenic	-5098	CXCL8	CXCL8	NM_000584			CXCL8			NA
Interval_8409	chrX	13071387	13071714	+	0	NA	Intergenic	Intergenic	-8633	FAM9C	FAM9C	NM_174901			FAM9C			NA
Interval_6767	chr6	13356316	13356547	+	0	NA	Intergenic	Intergenic	-27616	TBC1D7	TBC1D7	NM_001258457			TBC1D7			NA
Interval_1890	chr12	112452375	112452694	+	0	NA	intron (ERP29, intron 1 of 1)	-intron (ERP29, intron 1 of 1)	1382	ERP29	ERP29	NM_006817			ERP29			NA
Interval_7702	chr8	8554907	8555270	+	0	NA	Intergenic	Intergenic	-4578	CLDN23	CLDN23	NM_194284			CLDN23			NA
Interval_4156	chr2	11638839	11639103	+	0	NA	Intergenic	Intergenic	-32668	E2F6	E2F6	NM_198256			E2F6			NA
Interval_1449	chr11	111238475	111238919	+	0	NA	intron (POU2AF1, intron 1 of 4)	-intron (POU2AF1, intron 1 of 4)	11460	POU2AF1	POU2AF1	NM_006235			POU2AF1			NA
Interval_958	chr10	64287082	64287554	+	0	NA	intron (ZNF365, intron 1 of 6)	-intron (ZNF365, intron 4 of 7)	7111	ZNF365	ZNF365	NM_199452			ZNF365			NA
Interval_158	chr1	27984967	27985256	+	0	NA	Intergenic	Intergenic	13613	IFI6	IFI6	NM_022873			IFI6			NA
Interval_654	chr1	206804467	206804697	+	0	NA	Intergenic	Intergenic	-4299	DYRK3	DYRK3	NM_001004023			DYRK3			NA
Interval_7259	chr7	2681154	2681372	+	0	NA	intron (TTYH3, intron 1 of 13)	-intron (TTYH3, intron 1 of 13)	9660	TTYH3	TTYH3	NM_025250			TTYH3			NA
Interval_6812	chr6	24862206	24862415	+	0	NA	intron (FAM65B, intron 7 of 13)	-intron (FAM65B, intron 7 of 21)	15283	FAM65B	FAM65B	NM_001286446			FAM65B			NA
Interval_5900	chr4	3049299	3049703	+	0	NA	Intergenic	Intergenic	-26736	HTT	HTT	NM_002111			HTT			NA
Interval_4168	chr2	14446387	14446699	+	0	NA	intron (LINC00276, intron 2 of 3)	-intron (LINC00276, intron 2 of 3)	94539	LINC00276	LINC00276	NR_103814			LINC00276			NA
Interval_1650	chr12	26875945	26876534	+	0	NA	intron (ITPR2, intron 4 of 56)	-intron (ITPR2, intron 4 of 56)	109892	ITPR2	ITPR2	NM_002223			ITPR2			NA
Interval_8324	chr9	132372746	132373048	+	0	NA	intron (NTMT1, intron 1 of 3)	-intron (NTMT1, intron 1 of 3)	10158	C9orf50	C9orf50	NM_199350			C9orf50			NA
Interval_7122	chr6	137955207	137955639	+	0	NA	Intergenic	Intergenic	-31360	LOC102723649	LOC102723649	NR_125867			LOC102723649			NA
Interval_163	chr1	28624442	28624680	+	0	NA	Intergenic	Intergenic	-30952	MED18	MED18	NM_017638			MED18			NA
Interval_7000	chr6	90007451	90008119	+	0	NA	intron (GABRR2, intron 2 of 8)	-intron (GABRR2, intron 2 of 8)	17233	GABRR2	GABRR2	NM_002043			GABRR2			NA
Interval_3609	chr18	38431199	38431429	+	0	NA	Intergenic	Intergenic	669247	KC6	KC6	NR_002838			KC6			NA
Interval_468	chr1	157277397	157277740	+	0	NA	Intergenic	Intergenic	-169391	ETV3	ETV3	NM_001145312			ETV3			NA
Interval_4889	chr20	35807322	35807684	+	0	NA	promoter-TSS (RPN2)	-promoter-TSS (RPN2)	47	RPN2	RPN2	NM_001135771			RPN2			NA
Interval_3753	chr19	1940657	1941133	+	0	NA	promoter-TSS (CSNK1G2)	-promoter-TSS (CSNK1G2)	-266	CSNK1G2	CSNK1G2	NM_001319			CSNK1G2			NA
Interval_909	chr10	34107427	34107715	+	0	NA	Intergenic	Intergenic	-45963	LINC00838	LINC00838	NR_038932			LINC00838			NA
Interval_7314	chr7	20281556	20281877	+	0	NA	Intergenic	Intergenic	-24703	MACC1	MACC1	NM_182762			MACC1			NA
Interval_4712	chr2	225811719	225811934	+	0	NA	promoter-TSS (DOCK10)	-promoter-TSS (DOCK10)	63431	MIR4439	MIR4439	NR_039641			MIR4439			NA
Interval_3403	chr17	64702104	64702698	+	0	NA	intron (PRKCA, intron 8 of 16)	-intron (PRKCA, intron 8 of 16)	-80789	MIR634	MIR634	NR_030364			MIR634			NA
Interval_3933	chr19	18530160	18530357	+	0	NA	exon (SSBP4, exon 1 of 17)	-exon (SSBP4, exon 1 of 17)	112	SSBP4	SSBP4	NM_001009998			SSBP4			NA
Interval_2651	chr15	77480194	77480492	+	0	NA	intron (PEAK1, intron 4 of 7)	-intron (PEAK1, intron 4 of 7)	37403	LINC00597	LINC00597	NR_026813			LINC00597			NA
Interval_8206	chr9	99824805	99825014	+	0	NA	Intergenic	Intergenic	19318	GAS2L1P2	GAS2L1P2	NR_002942			GAS2L1P2			NA
Interval_3840	chr19	10536052	10536304	+	0	NA	intron (PDE4A, intron 1 of 14)	-intron (PDE4A, intron 1 of 14)	-21907	CDC37	CDC37	NM_007065			CDC37			NA
Interval_1846	chr12	104458082	104458427	+	0	NA	promoter-TSS (HCFC2)	-promoter-TSS (HCFC2)	18	HCFC2	HCFC2	NM_013320			HCFC2			NA
Interval_4907	chr20	39762543	39762914	+	0	NA	intron (PLCG1-AS1, intron 3 of 6)	-intron (PLCG1-AS1, intron 3 of 6)	-3433	PLCG1	PLCG1	NM_002660			PLCG1			NA
Interval_507	chr1	168195014	168195279	+	0	NA	promoter-TSS (SFT2D2)	-promoter-TSS (SFT2D2)	-109	SFT2D2	SFT2D2	NM_199344			SFT2D2			NA
Interval_2475	chr15	22571059	22571359	+	0	NA	TTS (REREP3)	-TTS (REREP3)	24644	REREP3	REREP3	NR_033735			REREP3			NA
Interval_5909	chr4	6194165	6194376	+	0	NA	intron (JAKMIP1, intron 1 of 12)	-intron (JAKMIP1, intron 1 of 20)	8048	JAKMIP1	JAKMIP1	NM_144720			JAKMIP1			NA
Interval_7116	chr6	137416782	137417085	+	0	NA	Intergenic	Intergenic	-50616	IL20RA	IL20RA	NM_014432			IL20RA			NA
Interval_889	chr10	25189726	25190384	+	0	NA	intron (PRTFDC1, intron 3 of 8)	-intron (PRTFDC1, intron 3 of 7)	51518	PRTFDC1	PRTFDC1	NM_001282786			PRTFDC1			NA
Interval_8155	chr9	79056465	79056727	+	0	NA	promoter-TSS (GCNT1)	-promoter-TSS (GCNT1)	-17472	GCNT1	GCNT1	NM_001097633			GCNT1			NA
Interval_4183	chr2	23570851	23571389	+	0	NA	Intergenic	Intergenic	-37178	KLHL29	KLHL29	NM_052920			KLHL29			NA
Interval_6419	chr5	88909167	88909429	+	0	NA	Intergenic	Intergenic	403239	MIR3660	MIR3660	NR_037433			MIR3660			NA
Interval_24	chr1	2343764	2344159	+	0	NA	promoter-TSS (PEX10)	-promoter-TSS (PEX10)	49	PEX10	PEX10	NM_002617			PEX10			NA
Interval_7142	chr6	140085902	140086164	+	0	NA	Intergenic	Intergenic	-6177	LOC100132735	LOC100132735	NR_038399			LOC100132735			NA
Interval_5185	chr22	22121313	22121735	+	0	NA	intron (MAPK1, intron 8 of 8)	-intron (MAPK1, intron 8 of 8)	-31401	YPEL1	YPEL1	NR_130910			YPEL1			NA
Interval_3901	chr19	16254212	16254450	+	0	NA	intron (HSH2D, intron 2 of 5)	-intron (HSH2D, intron 2 of 8)	9493	HSH2D	HSH2D	NM_032855			HSH2D			NA
Interval_7053	chr6	111805075	111805288	+	0	NA	promoter-TSS (REV3L)	-promoter-TSS (REV3L)	-263	REV3L	REV3L	NM_001286431			REV3L			NA
Interval_5924	chr4	9609855	9610254	+	0	NA	Intergenic	Intergenic	-52117	MIR548I2	MIR548I2	NR_031688			MIR548I2			NA
Interval_1128	chr10	125162179	125162457	+	0	NA	Intergenic	Intergenic	248558	BUB3	BUB3	NM_001007793			BUB3			NA
Interval_5587	chr3	73427331	73427608	+	0	NA	Intergenic	Intergenic	-143004	LOC101927296	LOC101927296	NR_121660			LOC101927296			NA
Interval_5497	chr3	46530289	46530530	+	0	NA	Intergenic	Intergenic	-9076	RTP3	RTP3	NM_031440			RTP3			NA
Interval_5047	chr21	11081746	11082010	+	0	NA	intron (BAGE, intron 3 of 4)	-intron (BAGE, intron 3 of 4)	17047	BAGE3	BAGE3	NM_182481			BAGE3			NA
Interval_4401	chr2	99952931	99953181	+	0	NA	promoter-TSS (TXNDC9)	-promoter-TSS (TXNDC9)	-196	TXNDC9	TXNDC9	NM_005783			TXNDC9			NA
Interval_4061	chr19	49918397	49918652	+	0	NA	intron (CCDC155, intron 17 of 19)	-intron (CCDC155, intron 17 of 19)	8174	PTH2	PTH2	NM_178449			PTH2			NA
Interval_4839	chr20	19051374	19051699	+	0	NA	Intergenic	Intergenic	-141754	SLC24A3	SLC24A3	NM_020689			SLC24A3			NA
Interval_8430	chrX	22129070	22129786	+	0	NA	intron (PHEX, intron 9 of 20)	-intron (PHEX, intron 9 of 21)	61672	PHEX-AS1	PHEX-AS1	NR_046639			PHEX-AS1			NA
Interval_752	chr1	234736316	234736660	+	0	NA	Intergenic	Intergenic	8783	IRF2BP2	IRF2BP2	NM_001077397			IRF2BP2			NA
Interval_6313	chr5	37811396	37811731	+	0	NA	Intergenic	Intergenic	24030	GDNF	GDNF	NM_000514			GDNF			NA
Interval_547	chr1	178345211	178345532	+	0	NA	intron (RASAL2, intron 1 of 15)	-intron (RASAL2, intron 1 of 15)	-136841	TEX35	TEX35	NM_001170722			TEX35			NA
Interval_7394	chr7	43665073	43665319	+	0	NA	exon (STK17A, exon 7 of 7)	-exon (STK17A, exon 7 of 7)	42504	STK17A	STK17A	NM_004760			STK17A			NA
Interval_7264	chr7	2760574	2760806	+	0	NA	Intergenic	Intergenic	41534	AMZ1	AMZ1	NM_133463			AMZ1			NA
Interval_4893	chr20	36433097	36433343	+	0	NA	intron (CTNNBL1, intron 11 of 15)	-intron (CTNNBL1, intron 12 of 16)	-98279	VSTM2L	VSTM2L	NM_080607			VSTM2L			NA
Interval_4513	chr2	137067538	137067961	+	0	NA	Intergenic	Intergenic	-192024	CXCR4	CXCR4	NM_003467			CXCR4			NA
Interval_378	chr1	116653336	116653752	+	0	NA	promoter-TSS (MAB21L3)	-promoter-TSS (MAB21L3)	-832	MAB21L3	MAB21L3	NM_152367			MAB21L3			NA
Interval_3799	chr19	6110505	6110880	+	0	NA	promoter-TSS (RFX2)	-promoter-TSS (RFX2)	-28	RFX2	RFX2	NM_000635			RFX2			NA
Interval_6985	chr6	88464587	88464863	+	0	NA	Intergenic	Intergenic	-29853	LOC101928911	LOC101928911	NR_110869			LOC101928911			NA
Interval_8416	chrX	15873042	15873394	+	0	NA	promoter-TSS (AP1S2)	-promoter-TSS (AP1S2)	-81	AP1S2	AP1S2	NM_001272071			AP1S2			NA
Interval_6988	chr6	88509538	88509739	+	0	NA	intron (LOC101928911, intron 2 of 4)	-intron (LOC101928911, intron 2 of 4)	15060	LOC101928911	LOC101928911	NR_110869			LOC101928911			NA
Interval_4444	chr2	113403295	113403603	+	0	NA	promoter-TSS (SLC20A1)	-promoter-TSS (SLC20A1)	15	SLC20A1	SLC20A1	NM_005415			SLC20A1			NA
Interval_1663	chr12	27915806	27916172	+	0	NA	exon (MANSC4, exon 3 of 3)	-exon (MANSC4, exon 3 of 3)	8220	MANSC4	MANSC4	NM_001146221			MANSC4			NA
Interval_3606	chr18	33156854	33157508	+	0	NA	Intergenic	Intergenic	-14520	MIR3975	MIR3975	NR_039771			MIR3975			NA
Interval_7344	chr7	27123342	27123613	+	0	NA	Intergenic	Intergenic	12148	HOXA1	HOXA1	NM_153620			HOXA1			NA
Interval_3544	chr18	4320151	4320704	+	0	NA	intron (DLGAP1, intron 1 of 12)	-intron (DLGAP1, intron 1 of 11)	55825	DLGAP1-AS5	DLGAP1-AS5	NR_036489			DLGAP1-AS5			NA
Interval_3643	chr18	49181749	49181993	+	0	NA	Intergenic	Intergenic	263459	LOC100287225	LOC100287225	NR_040074			LOC100287225			NA
Interval_6913	chr6	43351556	43351896	+	0	NA	Intergenic	Intergenic	-14545	ZNF318	ZNF318	NM_014345			ZNF318			NA
Interval_3231	chr17	29865187	29865470	+	0	NA	TTS (RAB11FIP4)	-TTS (RAB11FIP4)	3427	MIR4724	MIR4724	NR_039877			MIR4724			NA
Interval_6148	chr4	123653638	123653880	+	0	NA	promoter-TSS (BBS12)	-promoter-TSS (BBS12)	-98	BBS12	BBS12	NM_001178007			BBS12			NA
Interval_6375	chr5	71676796	71677067	+	0	NA	Intergenic	Intergenic	60737	PTCD2	PTCD2	NM_024754			PTCD2			NA
Interval_8069	chr9	5626940	5627470	+	0	NA	Intergenic	Intergenic	-1914	RIC1	RIC1	NM_001206557			RIC1			NA
Interval_4221	chr2	37851280	37851608	+	0	NA	Intergenic	Intergenic	47898	CDC42EP3	CDC42EP3	NM_001270436			CDC42EP3			NA
Interval_6309	chr5	35884690	35884932	+	0	NA	Intergenic	Intergenic	27834	IL7R	IL7R	NM_002185			IL7R			NA
Interval_4149	chr2	10224049	10224311	+	0	NA	Intergenic	Intergenic	-3642	CYS1	CYS1	NM_001037160			CYS1			NA
Interval_7087	chr6	127226166	127226384	+	0	NA	Intergenic	Intergenic	-213773	RSPO3	RSPO3	NM_032784			RSPO3			NA
Interval_3119	chr17	1973729	1974077	+	0	NA	intron (SMG6, intron 15 of 18)	-intron (SMG6, intron 8 of 11)	15510	HIC1	HIC1	NM_001098202			HIC1			NA
Interval_7895	chr8	101450406	101450787	+	0	NA	Intergenic	Intergenic	55605	MIR4471	MIR4471	NR_039681			MIR4471			NA
Interval_3082	chr16	88657980	88658315	+	0	NA	intron (ZC3H18, intron 4 of 18)	-intron (ZC3H18, intron 4 of 18)	21358	ZC3H18	ZC3H18	NM_001294340			ZC3H18			NA
Interval_2780	chr16	6549854	6550126	+	0	NA	intron (RBFOX1, intron 2 of 15)	-intron (RBFOX1, intron 2 of 14)	-832761	RBFOX1	RBFOX1	NM_018723			RBFOX1			NA
Interval_7992	chr8	131329906	131330141	+	0	NA	intron (ASAP1, intron 3 of 29)	-intron (ASAP1, intron 4 of 30)	-21244	ASAP1-IT1	ASAP1-IT1	NR_002765			ASAP1-IT1			NA
Interval_3345	chr17	48241185	48241476	+	0	NA	Intergenic	Intergenic	-2036	SGCA	SGCA	NM_001135697			SGCA			NA
Interval_5861	chr3	194991746	194992016	+	0	NA	promoter-TSS (XXYLT1)	-promoter-TSS (XXYLT1)	14	XXYLT1	XXYLT1	NM_152531			XXYLT1			NA
Interval_5343	chr3	4818652	4818853	+	0	NA	intron (ITPR1, intron 43 of 57)	-intron (ITPR1, intron 44 of 58)	-25478	EGOT	EGOT	NR_004428			EGOT			NA
Interval_2700	chr15	93352398	93352665	+	0	NA	Intergenic	Intergenic	13817	ASB9P1	ASB9P1	NR_033769			ASB9P1			NA
Interval_4837	chr20	18709132	18709510	+	0	NA	intron (DTD1, intron 4 of 5)	-intron (DTD1, intron 4 of 5)	-29969	LOC101929526	LOC101929526	NR_109955			LOC101929526			NA
Interval_730	chr1	228353431	228353901	+	0	NA	promoter-TSS (IBA57-AS1)	-promoter-TSS (IBA57-AS1)	-453	IBA57-AS1	IBA57-AS1	NR_103540			IBA57-AS1			NA
Interval_4349	chr2	75555354	75555559	+	0	NA	Intergenic	Intergenic	-128811	TACR1	TACR1	NM_001058			TACR1			NA
Interval_4470	chr2	127754677	127754936	+	0	NA	Intergenic	Intergenic	110097	BIN1	BIN1	NM_004305			BIN1			NA
Interval_4895	chr20	36722709	36722986	+	0	NA	Intergenic	Intergenic	60899	RPRD1B	RPRD1B	NM_021215			RPRD1B			NA
Interval_7509	chr7	89808305	89808505	+	0	NA	intron (STEAP2-AS1, intron 2 of 2)	-intron (STEAP2-AS1, intron 2 of 2)	24716	STEAP1	STEAP1	NM_012449			STEAP1			NA
Interval_3447	chr17	72463843	72464097	+	0	NA	intron (CD300A, intron 1 of 5)	-intron (CD300A, intron 1 of 5)	1448	CD300A	CD300A	NM_007261			CD300A			NA
Interval_5856	chr3	194169696	194169972	+	0	NA	intron (ATP13A3, intron 10 of 31)	-intron (ATP13A3, intron 10 of 31)	19134	ATP13A3	ATP13A3	NM_024524			ATP13A3			NA
Interval_8417	chrX	15921336	15921926	+	0	NA	Intergenic	Intergenic	-48494	AP1S2	AP1S2	NM_001272071			AP1S2			NA
Interval_590	chr1	192522577	192522844	+	0	NA	Intergenic	Intergenic	-22147	RGS1	RGS1	NM_002922			RGS1			NA
Interval_13	chr1	1353089	1353359	+	0	NA	TTS (ANKRD65)	-TTS (ANKRD65)	3600	ANKRD65	ANKRD65	NM_001243536			ANKRD65			NA
Interval_3284	chr17	38755278	38755805	+	0	NA	Intergenic	Intergenic	-33805	CCR7	CCR7	NM_001838			CCR7			NA
