PeakID (cmd=annotatePeaks.pl ENCAB506UYG.consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_12298	chr19	7933294	7933631	+	0	NA	TTS (PRR36)	-TTS (PRR36)	5864	PRR36	PRR36	NM_001190467			PRR36			NA
Interval_19117	chr4	70175153	70175714	+	0	NA	Intergenic	Intergenic	29216	UGT2B28	UGT2B28	NM_053039			UGT2B28			NA
Interval_14703	chr2	170398252	170398735	+	0	NA	intron (FASTKD1, intron 9 of 13)	-intron (FASTKD1, intron 9 of 13)	31938	FASTKD1	FASTKD1	NM_001281476			FASTKD1			NA
Interval_6971	chr12	110903672	110903921	+	0	NA	intron (GPN3, intron 1 of 7)	-intron (GPN3, intron 1 of 7)	2293	GPN3	GPN3	NM_001164372			GPN3			NA
Interval_16911	chr22	46014534	46014839	+	0	NA	Intergenic	Intergenic	-13159	LINC01589	LINC01589	NR_131244			LINC01589			NA
Interval_2417	chr1	193083154	193083444	+	0	NA	Intergenic	Intergenic	-7789	CDC73	CDC73	NM_024529			CDC73			NA
Interval_11039	chr17	47910151	47910558	+	0	NA	Intergenic	Intergenic	-12918	FLJ45513	FLJ45513	NM_001242791			FLJ45513			NA
Interval_24855	chr8	8966421	8966747	+	0	NA	Intergenic	Intergenic	41636	PPP1R3B	PPP1R3B	NM_001201329			PPP1R3B			NA
Interval_12831	chr19	41196766	41197434	+	0	NA	promoter-TSS (NUMBL)	-promoter-TSS (NUMBL)	-537	NUMBL	NUMBL	NM_004756			NUMBL			NA
Interval_8463	chr14	105104210	105104525	+	0	NA	Intergenic	Intergenic	-33270	TMEM179	TMEM179	NM_001286389			TMEM179			NA
Interval_24177	chr7	103589935	103590268	+	0	NA	intron (RELN, intron 1 of 63)	-intron (RELN, intron 1 of 64)	39862	RELN	RELN	NM_173054			RELN			NA
Interval_4762	chr11	33954444	33954747	+	0	NA	Intergenic	Intergenic	-40759	LMO2	LMO2	NM_005574			LMO2			NA
Interval_22003	chr6	34802914	34803343	+	0	NA	exon (UHRF1BP1, exon 7 of 21)	-exon (UHRF1BP1, exon 7 of 21)	43334	UHRF1BP1	UHRF1BP1	NM_017754			UHRF1BP1			NA
Interval_27799	chrX	138840385	138840665	+	0	NA	intron (ATP11C, intron 22 of 29)	-intron (ATP11C, intron 22 of 28)	73922	ATP11C	ATP11C	NM_173694			ATP11C			NA
Interval_10103	chr16	83921898	83922955	+	0	NA	Intergenic	Intergenic	-10304	MLYCD	MLYCD	NM_012213			MLYCD			NA
Interval_13909	chr2	65290023	65290300	+	0	NA	intron (CEP68, intron 1 of 6)	-intron (CEP68, intron 1 of 6)	6666	CEP68	CEP68	NM_015147			CEP68			NA
Interval_16548	chr22	24057385	24057730	+	0	NA	intron (GUSBP11, intron 1 of 11)	-intron (GUSBP11, intron 1 of 11)	2053	GUSBP11	GUSBP11	NR_024448			GUSBP11			NA
Interval_17534	chr3	53922243	53922587	+	0	NA	intron (SELK, intron 2 of 4)	-intron (SELK, intron 2 of 4)	3574	SELK	SELK	NM_021237			SELK			NA
Interval_7883	chr14	30766098	30766443	+	0	NA	Intergenic	Intergenic	-262059	G2E3	G2E3	NM_017769			G2E3			NA
Interval_9105	chr15	76605235	76605649	+	0	NA	Intergenic	Intergenic	-1632	ETFA	ETFA	NM_001127716			ETFA			NA
Interval_14586	chr2	149300555	149301177	+	0	NA	Intergenic	Intergenic	-101694	EPC2	EPC2	NM_015630			EPC2			NA
Interval_22661	chr6	118858749	118859163	+	0	NA	intron (CEP85L, intron 3 of 5)	-intron (CEP85L, intron 3 of 12)	-10486	PLN	PLN	NM_002667			PLN			NA
Interval_18126	chr3	142337514	142338291	+	0	NA	intron (PLS1, intron 1 of 15)	-intron (PLS1, intron 1 of 15)	-4364	PLS1	PLS1	NM_001172312			PLS1			NA
Interval_14518	chr2	136656687	136656907	+	0	NA	Intergenic	Intergenic	-22750	MCM6	MCM6	NM_005915			MCM6			NA
Interval_14949	chr2	196467471	196467803	+	0	NA	Intergenic	Intergenic	-54215	SLC39A10	SLC39A10	NM_020342			SLC39A10			NA
Interval_23868	chr7	73130006	73130679	+	0	NA	intron (STX1A, intron 1 of 9)	-intron (STX1A, intron 1 of 9)	3675	STX1A	STX1A	NM_001165903			STX1A			NA
Interval_1445	chr1	100812797	100813373	+	0	NA	Intergenic	Intergenic	-4938	CDC14A	CDC14A	NM_003672			CDC14A			NA
Interval_21915	chr6	31850212	31850440	+	0	NA	intron (EHMT2, intron 24 of 26)	-intron (EHMT2, intron 23 of 25)	-3503	SLC44A4	SLC44A4	NM_025257_5			SLC44A4			NA
Interval_27377	chrX	48995924	48996466	+	0	NA	Intergenic	Intergenic	-16044	GPKOW	GPKOW	NM_015698			GPKOW			NA
Interval_13198	chr19	55959508	55960216	+	0	NA	Intergenic	Intergenic	-5632	SHISA7	SHISA7	NM_001145176			SHISA7			NA
Interval_579	chr1	29107859	29108208	+	0	NA	Intergenic	Intergenic	-30621	OPRD1	OPRD1	NM_000911			OPRD1			NA
Interval_9461	chr16	8482218	8482486	+	0	NA	Intergenic	Intergenic	119857	TMEM114	TMEM114	NM_001146336			TMEM114			NA
Interval_23483	chr7	18274208	18274471	+	0	NA	intron (HDAC9, intron 2 of 12)	-intron (HDAC9, intron 2 of 12)	-107407	MIR1302-6	MIR1302-6	NR_031635			MIR1302-6			NA
Interval_13149	chr19	54020463	54020992	+	0	NA	Intergenic	Intergenic	-3450	ZNF331	ZNF331	NM_001253801			ZNF331			NA
Interval_18360	chr3	169657119	169657469	+	0	NA	TTS (SAMD7)	-TTS (SAMD7)	27228	LOC100128164	LOC100128164	NR_024409			LOC100128164			NA
Interval_10412	chr17	13478755	13479187	+	0	NA	intron (HS3ST3A1, intron 1 of 1)	-intron (HS3ST3A1, intron 1 of 1)	26288	HS3ST3A1	HS3ST3A1	NM_006042			HS3ST3A1			NA
Interval_6843	chr12	102088835	102089087	+	0	NA	Intergenic	Intergenic	-2456	CHPT1	CHPT1	NM_020244			CHPT1			NA
Interval_16008	chr20	56036110	56036444	+	0	NA	Intergenic	Intergenic	63646	CTCFL	CTCFL	NM_001269051			CTCFL			NA
Interval_22872	chr6	138225596	138226056	+	0	NA	Intergenic	Intergenic	-36456	LOC100130476	LOC100130476	NR_049793			LOC100130476			NA
Interval_22659	chr6	118827287	118827613	+	0	NA	intron (CEP85L, intron 5 of 5)	-intron (CEP85L, intron 5 of 12)	4914	BRD7P3	BRD7P3	NR_002730			BRD7P3			NA
Interval_14211	chr2	99112103	99112334	+	0	NA	intron (INPP4A, intron 1 of 25)	-intron (INPP4A, intron 1 of 25)	50897	INPP4A	INPP4A	NM_001134224			INPP4A			NA
Interval_9335	chr15	99355977	99356273	+	0	NA	intron (IGF1R, intron 2 of 20)	-intron (IGF1R, intron 2 of 20)	28470	MIR4714	MIR4714	NR_039864			MIR4714			NA
Interval_23079	chr6	157882415	157882965	+	0	NA	intron (ZDHHC14, intron 1 of 8)	-intron (ZDHHC14, intron 1 of 8)	-67474	MIR3692	MIR3692	NR_037463			MIR3692			NA
Interval_23708	chr7	44082177	44082429	+	0	NA	TTS (LINC00957)	-TTS (LINC00957)	-1936	DBNL	DBNL	NM_001284315			DBNL			NA
Interval_14773	chr2	174053295	174053526	+	0	NA	intron (ZAK, intron 5 of 11)	-intron (ZAK, intron 5 of 19)	93354	MLK7-AS1	MLK7-AS1	NR_033882			MLK7-AS1			NA
Interval_27485	chrX	70438662	70438919	+	0	NA	intron (GJB1, intron 1 of 1)	-intron (GJB1, intron 1 of 1)	3728	GJB1	GJB1	NM_001097642			GJB1			NA
Interval_22765	chr6	130527612	130527991	+	0	NA	intron (SAMD3, intron 4 of 10)	-intron (SAMD3, intron 5 of 11)	9229	SAMD3	SAMD3	NM_001258275			SAMD3			NA
Interval_7947	chr14	35801325	35801557	+	0	NA	Intergenic	Intergenic	39918	PSMA6	PSMA6	NM_002791			PSMA6			NA
Interval_9529	chr16	11799582	11800212	+	0	NA	intron (TXNDC11, intron 5 of 12)	-intron (TXNDC11, intron 5 of 12)	36837	TXNDC11	TXNDC11	NM_001303447			TXNDC11			NA
Interval_26790	chr9	127630319	127630559	+	0	NA	Intergenic	Intergenic	-1045	ARPC5L	ARPC5L	NM_030978			ARPC5L			NA
Interval_17321	chr3	41941984	41942469	+	0	NA	exon (ULK4, exon 13 of 37)	-exon (ULK4, exon 13 of 37)	61434	ULK4	ULK4	NM_017886			ULK4			NA
Interval_11628	chr18	3667800	3668042	+	0	NA	intron (DLGAP1, intron 4 of 10)	-intron (DLGAP1, intron 4 of 9)	64186	DLGAP1-AS2	DLGAP1-AS2	NR_119377			DLGAP1-AS2			NA
Interval_22974	chr6	147235673	147236118	+	0	NA	intron (STXBP5-AS1, intron 7 of 10)	-intron (STXBP5-AS1, intron 7 of 10)	-110935	KATNBL1P6	KATNBL1P6	NR_003954			KATNBL1P6			NA
Interval_6330	chr12	50268656	50268878	+	0	NA	intron (FAIM2, intron 11 of 11)	-intron (FAIM2, intron 11 of 11)	28993	FAIM2	FAIM2	NM_012306			FAIM2			NA
Interval_21844	chr6	28720317	28720816	+	0	NA	Intergenic	Intergenic	110888	LOC401242	LOC401242	NR_033379_4			LOC401242			NA
Interval_18578	chr3	186592346	186592910	+	0	NA	Intergenic	Intergenic	-18716	ADIPOQ-AS1	ADIPOQ-AS1	NR_046662			ADIPOQ-AS1			NA
Interval_3991	chr10	89638743	89639239	+	0	NA	intron (PTEN, intron 1 of 8)	-intron (PTEN, intron 1 of 8)	15796	PTEN	PTEN	NM_001304718			PTEN			NA
Interval_10414	chr17	13656535	13656805	+	0	NA	Intergenic	Intergenic	-151411	HS3ST3A1	HS3ST3A1	NM_006042			HS3ST3A1			NA
Interval_386	chr1	22347619	22347893	+	0	NA	Intergenic	Intergenic	-4241	LINC00339	LINC00339	NR_109760			LINC00339			NA
Interval_16029	chr20	57586267	57586719	+	0	NA	Intergenic	Intergenic	-4184	CTSZ	CTSZ	NM_001336			CTSZ			NA
Interval_24167	chr7	103145288	103145774	+	0	NA	intron (LOC101927870, intron 3 of 3)	-intron (RELN, intron 51 of 64)	59877	LOC101927870	LOC101927870	NR_110141			LOC101927870			NA
Interval_23222	chr6	168256633	168257226	+	0	NA	intron (MLLT4, intron 1 of 32)	-intron (MLLT4, intron 1 of 29)	28614	MLLT4	MLLT4	NM_001207008			MLLT4			NA
Interval_11176	chr17	59222233	59222623	+	0	NA	intron (BCAS3, intron 22 of 23)	-intron (BCAS3, intron 23 of 24)	254539	TBX2-AS1	TBX2-AS1	NR_125751			TBX2-AS1			NA
Interval_7119	chr12	120817733	120818225	+	0	NA	Intergenic	Intergenic	-10996	MSI1	MSI1	NM_002442			MSI1			NA
Interval_10287	chr17	1394038	1394629	+	0	NA	intron (MYO1C, intron 1 of 31)	-intron (MYO1C, intron 1 of 31)	639	MYO1C	MYO1C	NM_001080779			MYO1C			NA
Interval_13178	chr19	55509924	55510478	+	0	NA	intron (NLRP2, intron 12 of 12)	-intron (NLRP2, intron 12 of 12)	32490	NLRP2	NLRP2	NM_017852			NLRP2			NA
Interval_23311	chr7	2666851	2667354	+	0	NA	Intergenic	Intergenic	-4501	TTYH3	TTYH3	NM_025250			TTYH3			NA
Interval_17728	chr3	98609362	98609708	+	0	NA	intron (DCBLD2, intron 1 of 15)	-intron (DCBLD2, intron 1 of 15)	10998	DCBLD2	DCBLD2	NM_080927			DCBLD2			NA
Interval_3075	chr1	244517106	244517344	+	0	NA	intron (C1orf100, intron 1 of 3)	-intron (C1orf100, intron 1 of 4)	1288	C1orf100	C1orf100	NM_001012970			C1orf100			NA
Interval_18683	chr3	195867082	195867413	+	0	NA	Intergenic	Intergenic	-2260	LINC00885	LINC00885	NR_034088			LINC00885			NA
Interval_12053	chr18	77385500	77385769	+	0	NA	Intergenic	Intergenic	-54167	CTDP1	CTDP1	NM_004715			CTDP1			NA
Interval_1704	chr1	121104089	121104664	+	0	NA	intron (SRGAP2-AS1, intron 3 of 3)	-intron (SRGAP2-AS1, intron 3 of 3)	-2776	SRGAP2D	SRGAP2D	NR_120535			SRGAP2D			NA
Interval_5285	chr11	70588649	70589176	+	0	NA	intron (SHANK2, intron 11 of 22)	-intron (SHANK2, intron 11 of 22)	-80967	SHANK2	SHANK2	NM_012309			SHANK2			NA
Interval_6707	chr12	89968495	89969043	+	0	NA	Intergenic	Intergenic	-48730	POC1B-GALNT4	POC1B-GALNT4	NM_001199782			POC1B-GALNT4			NA
Interval_12501	chr19	16199656	16200010	+	0	NA	intron (TPM4, intron 4 of 7)	-intron (TPM4, intron 5 of 8)	12698	TPM4	TPM4	NM_001145160			TPM4			NA
Interval_15595	chr20	30296232	30296625	+	0	NA	intron (BCL2L1, intron 2 of 2)	-intron (BCL2L1, intron 2 of 2)	-12882	ABALON	ABALON	NR_131907			ABALON			NA
Interval_9815	chr16	46686510	46686996	+	0	NA	Intergenic	Intergenic	-31442	SHCBP1	SHCBP1	NM_024745			SHCBP1			NA
Interval_27739	chrX	129970551	129970777	+	0	NA	intron (ENOX2, intron 2 of 15)	-intron (ENOX2, intron 2 of 13)	66627	ENOX2	ENOX2	NM_001281736			ENOX2			NA
Interval_24791	chr7	158990264	158990605	+	0	NA	Intergenic	Intergenic	-52785	VIPR2	VIPR2	NM_003382			VIPR2			NA
Interval_1594	chr1	113684218	113684678	+	0	NA	Intergenic	Intergenic	64427	LOC643441	LOC643441	NR_038846			LOC643441			NA
Interval_2196	chr1	171270983	171271217	+	0	NA	Intergenic	Intergenic	-12222	FMO4	FMO4	NM_002022			FMO4			NA
Interval_21466	chr6	10423650	10423882	+	0	NA	Intergenic	Intergenic	-8296	TFAP2A	TFAP2A	NM_001042425			TFAP2A			NA
Interval_27814	chrX	149092539	149092977	+	0	NA	Intergenic	Intergenic	13958	CXorf40B	CXorf40B	NM_001013845			CXorf40B			NA
Interval_19011	chr4	48189010	48190209	+	0	NA	intron (TEC, intron 2 of 17)	-intron (TEC, intron 2 of 17)	-53336	TXK	TXK	NM_003328			TXK			NA
Interval_4874	chr11	46142421	46142655	+	0	NA	exon (PHF21A, exon 1 of 18)	-exon (PHF21A, exon 1 of 18)	447	PHF21A	PHF21A	NM_016621			PHF21A			NA
Interval_25919	chr8	142031706	142033028	+	0	NA	Intergenic	Intergenic	-20955	PTK2	PTK2	NM_005607			PTK2			NA
Interval_5038	chr11	61686540	61686768	+	0	NA	intron (RAB3IL1, intron 1 of 8)	-intron (RAB3IL1, intron 1 of 8)	-1573	RAB3IL1	RAB3IL1	NM_001271686			RAB3IL1			NA
Interval_9742	chr16	29394981	29395507	+	0	NA	exon (NPIPB11, exon 7 of 8)	-exon (NPIPB11, exon 7 of 8)	19879	NPIPB11	NPIPB11	NM_001310137			NPIPB11			NA
Interval_20470	chr5	81250582	81251051	+	0	NA	Intergenic	Intergenic	-17028	ATG10	ATG10	NM_031482			ATG10			NA
Interval_21804	chr6	27720521	27720876	+	0	NA	Intergenic	Intergenic	-8825	LOC100131289	LOC100131289	NR_038929			LOC100131289			NA
Interval_19820	chr4	174445896	174446337	+	0	NA	Intergenic	Intergenic	5262	HAND2	HAND2	NM_021973			HAND2			NA
Interval_25200	chr8	48723655	48723875	+	0	NA	intron (PRKDC, intron 68 of 85)	-intron (PRKDC, intron 68 of 84)	-73039	CEBPD	CEBPD	NM_005195			CEBPD			NA
Interval_4440	chr11	3190402	3191223	+	0	NA	Intergenic	Intergenic	-4230	OSBPL5	OSBPL5	NM_145638			OSBPL5			NA
Interval_14593	chr2	152248795	152249153	+	0	NA	Intergenic	Intergenic	-13089	LOC101929319	LOC101929319	NR_110248			LOC101929319			NA
Interval_11584	chr18	2325330	2325828	+	0	NA	Intergenic	Intergenic	245923	METTL4	METTL4	NM_022840			METTL4			NA
Interval_16403	chr21	47727560	47728068	+	0	NA	intron (C21orf58, intron 6 of 7)	-intron (C21orf58, intron 6 of 8)	15999	C21orf58	C21orf58	NM_001286477			C21orf58			NA
Interval_18454	chr3	177553861	177554086	+	0	NA	intron (KCCAT211, intron 1 of 2)	-intron (KCCAT211, intron 1 of 2)	19320	KCCAT211	KCCAT211	NR_110826			KCCAT211			NA
Interval_26240	chr9	69168082	69168597	+	0	NA	Intergenic	Intergenic	12702	LOC440896	LOC440896	NR_015361			LOC440896			NA
Interval_3981	chr10	89158109	89158411	+	0	NA	intron (LINC00864, intron 1 of 2)	-intron (LINC00864, intron 1 of 2)	9197	LINC00864	LINC00864	NR_046091			LINC00864			NA
Interval_21530	chr6	13863899	13864409	+	0	NA	Intergenic	Intergenic	-49362	MCUR1	MCUR1	NM_001031713			MCUR1			NA
Interval_15807	chr20	43152488	43152781	+	0	NA	Intergenic	Intergenic	-1908	SERINC3	SERINC3	NM_198941			SERINC3			NA
Interval_17845	chr3	115828593	115828978	+	0	NA	intron (LSAMP, intron 1 of 6)	-intron (LSAMP, intron 1 of 6)	-250086	LSAMP-AS1	LSAMP-AS1	NR_109998			LSAMP-AS1			NA
Interval_9621	chr16	20758181	20758860	+	0	NA	Intergenic	Intergenic	-5234	THUMPD1	THUMPD1	NM_001304550			THUMPD1			NA
Interval_1433	chr1	100237050	100237489	+	0	NA	Intergenic	Intergenic	-5920	FRRS1	FRRS1	NM_001013660			FRRS1			NA
Interval_21591	chr6	15299722	15300436	+	0	NA	intron (JARID2, intron 1 of 17)	-intron (JARID2, intron 1 of 17)	-51152	JARID2-AS1	JARID2-AS1	NR_120502			JARID2-AS1			NA
Interval_14361	chr2	113485396	113485956	+	0	NA	Intergenic	Intergenic	36578	CKAP2L	CKAP2L	NM_152515			CKAP2L			NA
Interval_24212	chr7	105712389	105713202	+	0	NA	Intergenic	Intergenic	39996	SYPL1	SYPL1	NM_006754			SYPL1			NA
Interval_22277	chr6	52519838	52520182	+	0	NA	Intergenic	Intergenic	-9189	LOC730101	LOC730101	NR_024405			LOC730101			NA
Interval_10354	chr17	6818896	6819116	+	0	NA	Intergenic	Intergenic	21910	ALOX12P2	ALOX12P2	NR_120453			ALOX12P2			NA
Interval_8223	chr14	75530587	75531066	+	0	NA	promoter-TSS (ACYP1)	-promoter-TSS (ACYP1)	-74	ACYP1	ACYP1	NM_001302617			ACYP1			NA
Interval_21061	chr5	150843729	150844019	+	0	NA	intron (SLC36A1, intron 3 of 10)	-intron (SLC36A1, intron 3 of 10)	16717	SLC36A1	SLC36A1	NM_078483			SLC36A1			NA
Interval_2552	chr1	204462990	204463264	+	0	NA	Intergenic	Intergenic	-3653	PIK3C2B	PIK3C2B	NM_002646			PIK3C2B			NA
Interval_8018	chr14	55333397	55333624	+	0	NA	intron (GCH1, intron 1 of 5)	-intron (GCH1, intron 1 of 5)	11401	MIR4308	MIR4308	NR_036194			MIR4308			NA
Interval_4993	chr11	59615778	59616248	+	0	NA	Intergenic	Intergenic	-3039	GIF	GIF	NM_005142			GIF			NA
Interval_21452	chr6	7694122	7694450	+	0	NA	Intergenic	Intergenic	-32725	BMP6	BMP6	NM_001718			BMP6			NA
Interval_9943	chr16	66545872	66546313	+	0	NA	intron (TK2, intron 8 of 8)	-intron (TK2, intron 9 of 9)	-35787	BEAN1-AS1	BEAN1-AS1	NR_109960			BEAN1-AS1			NA
Interval_21263	chr5	176925422	176925877	+	0	NA	Intergenic	Intergenic	-1043	PDLIM7	PDLIM7	NM_213636			PDLIM7			NA
Interval_22163	chr6	42669938	42670229	+	0	NA	intron (PRPH2, intron 2 of 2)	-intron (PRPH2, intron 2 of 2)	20275	PRPH2	PRPH2	NM_000322			PRPH2			NA
Interval_18177	chr3	150032533	150032836	+	0	NA	intron (LINC01214, intron 1 of 1)	-intron (LINC01214, intron 1 of 3)	8850	LINC01214	LINC01214	NR_110186			LINC01214			NA
Interval_2258	chr1	176110647	176110944	+	0	NA	intron (RFWD2, intron 6 of 19)	-intron (RFWD2, intron 6 of 18)	65585	RFWD2	RFWD2	NM_022457			RFWD2			NA
Interval_26817	chr9	129929015	129929419	+	0	NA	intron (RALGPS1, intron 9 of 18)	-intron (RALGPS1, intron 8 of 16)	-44173	ANGPTL2	ANGPTL2	NM_012098			ANGPTL2			NA
Interval_17174	chr3	23727272	23727505	+	0	NA	Intergenic	Intergenic	-119996	UBE2E1	UBE2E1	NM_001202476			UBE2E1			NA
Interval_10979	chr17	45979766	45980062	+	0	NA	intron (SP2-AS1, intron 2 of 2)	-intron (SP2, intron 1 of 6)	6398	SP2	SP2	NM_003110			SP2			NA
Interval_17237	chr3	33509425	33509689	+	0	NA	Intergenic	Intergenic	-27687	UBP1	UBP1	NM_001128161			UBP1			NA
Interval_25683	chr8	110442168	110442451	+	0	NA	intron (PKHD1L1, intron 27 of 77)	-intron (PKHD1L1, intron 27 of 77)	67603	PKHD1L1	PKHD1L1	NM_177531			PKHD1L1			NA
Interval_20655	chr5	111906835	111907068	+	0	NA	Intergenic	Intergenic	-57182	LOC102467214	LOC102467214	NR_104672			LOC102467214			NA
Interval_19872	chr4	185159484	185159803	+	0	NA	Intergenic	Intergenic	-20529	ENPP6	ENPP6	NM_153343			ENPP6			NA
Interval_664	chr1	32957864	32958240	+	0	NA	Intergenic	Intergenic	27394	ZBTB8B	ZBTB8B	NM_001145720			ZBTB8B			NA
Interval_22179	chr6	43595117	43595770	+	0	NA	promoter-TSS (GTPBP2)	-promoter-TSS (GTPBP2)	1540	GTPBP2	GTPBP2	NM_019096			GTPBP2			NA
Interval_1053	chr1	54874885	54875454	+	0	NA	Intergenic	Intergenic	-3101	SSBP3	SSBP3	NM_018070			SSBP3			NA
Interval_15813	chr20	43255997	43256418	+	0	NA	intron (ADA, intron 3 of 11)	-intron (ADA, intron 3 of 11)	24169	ADA	ADA	NM_000022			ADA			NA
Interval_22792	chr6	134294253	134294648	+	0	NA	intron (TBPL1, intron 1 of 6)	-intron (TBPL1, intron 1 of 6)	20149	TBPL1	TBPL1	NM_004865			TBPL1			NA
Interval_9814	chr16	46615864	46616512	+	0	NA	intron (SHCBP1, intron 12 of 12)	-intron (SHCBP1, intron 12 of 12)	-13179	ANKRD26P1	ANKRD26P1	NR_026556			ANKRD26P1			NA
Interval_22912	chr6	140144563	140145103	+	0	NA	intron (LOC100132735, intron 1 of 2)	-intron (LOC100132735, intron 1 of 2)	52623	LOC100132735	LOC100132735	NR_038399			LOC100132735			NA
Interval_24044	chr7	98685205	98685489	+	0	NA	intron (SMURF1, intron 1 of 17)	-intron (SMURF1, intron 1 of 17)	56396	SMURF1	SMURF1	NM_001199847			SMURF1			NA
Interval_22098	chr6	38975332	38975705	+	0	NA	intron (DNAH8, intron 88 of 92)	-intron (DNAH8, intron 88 of 92)	-41039	GLP1R	GLP1R	NM_002062			GLP1R			NA
Interval_23216	chr6	168091097	168091538	+	0	NA	Intergenic	Intergenic	-6850	LOC441178	LOC441178	NR_117092			LOC441178			NA
Interval_11205	chr17	61534720	61535275	+	0	NA	Intergenic	Intergenic	-11275	CYB561	CYB561	NM_001915			CYB561			NA
Interval_6943	chr12	109591715	109592008	+	0	NA	intron (ACACB, intron 1 of 51)	-intron (ACACB, intron 1 of 51)	14659	ACACB	ACACB	NM_001093			ACACB			NA
Interval_5332	chr11	72928584	72928843	+	0	NA	promoter-TSS (P2RY2)	-promoter-TSS (P2RY2)	-630	P2RY2	P2RY2	NM_176072			P2RY2			NA
Interval_11328	chr17	72223847	72224182	+	0	NA	intron (TTYH2, intron 2 of 13)	-intron (TTYH2, intron 2 of 13)	-14554	MGC16275	MGC16275	NR_026914			MGC16275			NA
Interval_10053	chr16	75543218	75544125	+	0	NA	Intergenic	Intergenic	-14745	CHST6	CHST6	NM_021615			CHST6			NA
Interval_454	chr1	25803125	25803377	+	0	NA	intron (TMEM57, intron 6 of 10)	-intron (TMEM57, intron 4 of 8)	45902	TMEM57	TMEM57	NM_018202			TMEM57			NA
Interval_415	chr1	24103963	24104806	+	0	NA	promoter-TSS (PITHD1)	-promoter-TSS (PITHD1)	403	TCEB3-AS1	TCEB3-AS1	NR_038280			TCEB3-AS1			NA
Interval_21678	chr6	19995981	19996580	+	0	NA	Intergenic	Intergenic	158679	ID4	ID4	NM_001546			ID4			NA
Interval_11603	chr18	3293595	3293823	+	0	NA	Intergenic	Intergenic	-31352	LOC104968399	LOC104968399	NR_130145			LOC104968399			NA
Interval_12485	chr19	15329317	15329665	+	0	NA	Intergenic	Intergenic	13740	EPHX3	EPHX3	NM_001142886			EPHX3			NA
Interval_17375	chr3	45136618	45137074	+	0	NA	exon (CDCP1, exon 5 of 9)	-exon (CDCP1, exon 5 of 9)	51068	CDCP1	CDCP1	NM_022842			CDCP1			NA
Interval_9372	chr16	182174	182464	+	0	NA	intron (NPRL3, intron 1 of 11)	-intron (NPRL3, intron 1 of 10)	6378	NPRL3	NPRL3	NM_001243247			NPRL3			NA
Interval_13701	chr2	43412317	43412548	+	0	NA	Intergenic	Intergenic	41313	ZFP36L2	ZFP36L2	NM_006887			ZFP36L2			NA
Interval_9108	chr15	77192262	77192720	+	0	NA	Intergenic	Intergenic	-16274	SCAPER	SCAPER	NM_020843			SCAPER			NA
Interval_23257	chr7	651621	652123	+	0	NA	intron (PRKAR1B, intron 4 of 10)	-intron (PRKAR1B, intron 4 of 10)	8837	LOC101926963	LOC101926963	NR_110054			LOC101926963			NA
Interval_25264	chr8	57879833	57880444	+	0	NA	intron (IMPAD1, intron 3 of 4)	-intron (IMPAD1, intron 3 of 4)	26292	IMPAD1	IMPAD1	NM_017813			IMPAD1			NA
Interval_9396	chr16	1392980	1393317	+	0	NA	intron (BAIAP3, intron 14 of 33)	-intron (BAIAP3, intron 13 of 32)	8643	BAIAP3	BAIAP3	NM_001286464			BAIAP3			NA
Interval_19150	chr4	74766704	74767002	+	0	NA	Intergenic	Intergenic	31744	CXCL1	CXCL1	NM_001511			CXCL1			NA
Interval_18364	chr3	169897647	169898049	+	0	NA	intron (PHC3, intron 1 of 14)	-intron (PHC3, intron 1 of 14)	1689	PHC3	PHC3	NM_024947			PHC3			NA
Interval_20418	chr5	76279679	76280015	+	0	NA	Intergenic	Intergenic	31167	CRHBP	CRHBP	NM_001882			CRHBP			NA
Interval_21672	chr6	18176490	18176737	+	0	NA	intron (KDM1B, intron 7 of 17)	-intron (KDM1B, intron 7 of 17)	20994	KDM1B	KDM1B	NM_153042			KDM1B			NA
Interval_20573	chr5	95416259	95416552	+	0	NA	intron (LOC101929710, intron 1 of 4)	-intron (LOC101929710, intron 1 of 4)	1563	MIR583	MIR583	NR_030309			MIR583			NA
Interval_22322	chr6	68590930	68591384	+	0	NA	Intergenic	Intergenic	-174086	LOC102723883	LOC102723883	NR_125869			LOC102723883			NA
Interval_17091	chr3	13932315	13932532	+	0	NA	Intergenic	Intergenic	-10805	WNT7A	WNT7A	NM_004625			WNT7A			NA
Interval_3250	chr10	11377214	11377443	+	0	NA	exon (CELF2, exon 15 of 15)	-exon (CELF2, exon 15 of 15)	9345	CELF2-AS1	CELF2-AS1	NR_126062			CELF2-AS1			NA
Interval_26854	chr9	131058715	131059557	+	0	NA	Intergenic	Intergenic	20711	SWI5	SWI5	NM_001040011			SWI5			NA
Interval_3146	chr10	1095954	1096411	+	0	NA	Intergenic	Intergenic	-1121	IDI1	IDI1	NM_004508			IDI1			NA
Interval_7523	chr13	49636451	49636865	+	0	NA	intron (FNDC3A, intron 2 of 25)	-intron (FNDC3A, intron 2 of 25)	85913	FNDC3A	FNDC3A	NM_001278438			FNDC3A			NA
