PeakID (cmd=annotatePeaks.pl ENCAB000AIL.consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_11359	chr5	35925136	35925270	+	0	NA	intron (CAPSL, intron 1 of 4)	-intron (CAPSL, intron 1 of 4)	13678	CAPSL	CAPSL	NM_144647			CAPSL			NA
Interval_13478	chr8	23021454	23021633	+	0	NA	promoter-TSS (TNFRSF10D)	-promoter-TSS (TNFRSF10D)	0	TNFRSF10D	TNFRSF10D	NM_003840			TNFRSF10D			NA
Interval_2757	chr12	1704021	1704200	+	0	NA	promoter-TSS (FBXL14)	-promoter-TSS (FBXL14)	-779	FBXL14	FBXL14	NM_152441			FBXL14			NA
Interval_5589	chr17	1961140	1961416	+	0	NA	exon (HIC1, exon 2 of 2)	-exon (HIC1, exon 2 of 2)	2885	HIC1	HIC1	NM_001098202			HIC1			NA
Interval_5667	chr17	5138098	5138216	+	0	NA	promoter-TSS (SCIMP)	-promoter-TSS (SCIMP)	-2	SCIMP	SCIMP	NM_207103			SCIMP			NA
Interval_7848	chr19	55627652	55627831	+	0	NA	intron (PPP1R12C, intron 1 of 21)	-intron (PPP1R12C, intron 1 of 21)	1227	PPP1R12C	PPP1R12C	NM_001271618			PPP1R12C			NA
Interval_8503	chr2	113463817	113464014	+	0	NA	Intergenic	Intergenic	58339	CKAP2L	CKAP2L	NM_152515			CKAP2L			NA
Interval_13800	chr8	110656975	110657257	+	0	NA	promoter-TSS (SYBU)	-promoter-TSS (SYBU)	4016	SYBU	SYBU	NM_001099743			SYBU			NA
Interval_956	chr1	159893492	159893725	+	0	NA	promoter-TSS (TAGLN2)	-promoter-TSS (TAGLN2)	1724	TAGLN2	TAGLN2	NM_003564			TAGLN2			NA
Interval_3035	chr12	54718541	54718685	+	0	NA	promoter-TSS (COPZ1)	-promoter-TSS (COPZ1)	-261	COPZ1	COPZ1	NM_016057			COPZ1			NA
Interval_2348	chr11	64692077	64692200	+	0	NA	promoter-TSS (PPP2R5B)	-promoter-TSS (PPP2R5B)	-5	PPP2R5B	PPP2R5B	NM_006244			PPP2R5B			NA
Interval_1089	chr1	185287091	185287410	+	0	NA	promoter-TSS (IVNS1ABP)	-promoter-TSS (IVNS1ABP)	-789	IVNS1ABP	IVNS1ABP	NM_006469			IVNS1ABP			NA
Interval_4917	chr16	4012839	4012997	+	0	NA	exon (ADCY9, exon 11 of 11)	-exon (ADCY9, exon 11 of 11)	-12473	LOC102724927	LOC102724927	NR_120311			LOC102724927			NA
Interval_14288	chr9	112736632	112737035	+	0	NA	intron (PALM2-AKAP2, intron 6 of 9)	-intron (PALM2-AKAP2, intron 6 of 10)	-74045	AKAP2	AKAP2	NM_001136562			AKAP2			NA
Interval_12049	chr6	14254874	14255046	+	0	NA	Intergenic	Intergenic	30725	LINC01108	LINC01108	NR_108097			LINC01108			NA
Interval_11829	chr5	162886828	162887156	+	0	NA	promoter-TSS (HMMR)	-promoter-TSS (HMMR)	151	NUDCD2	NUDCD2	NM_145266			NUDCD2			NA
Interval_6892	chr19	2543771	2543942	+	0	NA	intron (GNG7, intron 3 of 4)	-intron (GNG7, intron 3 of 4)	67733	GADD45B	GADD45B	NM_015675			GADD45B			NA
Interval_12420	chr6	74019813	74019958	+	0	NA	promoter-TSS (KHDC1)	-promoter-TSS (KHDC1)	203	KHDC1	KHDC1	NR_027005			KHDC1			NA
Interval_10902	chr4	10118379	10118554	+	0	NA	exon (WDR1, exon 1 of 12)	-exon (WDR1, exon 1 of 12)	107	WDR1	WDR1	NM_017491			WDR1			NA
Interval_7037	chr19	8008451	8008652	+	0	NA	exon (TIMM44, exon 1 of 13)	-exon (TIMM44, exon 1 of 13)	157	TIMM44	TIMM44	NM_006351			TIMM44			NA
Interval_11521	chr5	95062450	95062622	+	0	NA	Intergenic	Intergenic	-4314	RHOBTB3	RHOBTB3	NM_014899			RHOBTB3			NA
Interval_3650	chr13	50510409	50510729	+	0	NA	promoter-TSS (SPRYD7)	-promoter-TSS (SPRYD7)	68	SPRYD7	SPRYD7	NM_001127482			SPRYD7			NA
Interval_4591	chr15	72766469	72766695	+	0	NA	promoter-TSS (ARIH1)	-promoter-TSS (ARIH1)	-85	ARIH1	ARIH1	NM_005744			ARIH1			NA
Interval_4587	chr15	72523386	72523827	+	0	NA	exon (PKM, exon 1 of 12)	-exon (PKM, exon 1 of 12)	121	PKM	PKM	NM_182471			PKM			NA
Interval_5646	chr17	4693263	4693477	+	0	NA	exon (GLTPD2, exon 4 of 4)	-exon (GLTPD2, exon 4 of 4)	1116	GLTPD2	GLTPD2	NM_001014985			GLTPD2			NA
Interval_10998	chr4	58029776	58029963	+	0	NA	intron (IGFBP7-AS1, intron 1 of 4)	-intron (IGFBP7-AS1, intron 1 of 4)	-53318	IGFBP7	IGFBP7	NM_001553			IGFBP7			NA
Interval_3831	chr14	24682237	24682410	+	0	NA	TTS (MDP1)	-TTS (MDP1)	713	CHMP4A	CHMP4A	NM_014169			CHMP4A			NA
Interval_4719	chr15	90602882	90603130	+	0	NA	intron (ZNF710, intron 1 of 4)	-intron (ZNF710, intron 1 of 4)	42780	IDH2	IDH2	NM_002168			IDH2			NA
Interval_3374	chr12	122120074	122120192	+	0	NA	Intergenic	Intergenic	-12573	MORN3	MORN3	NM_173855			MORN3			NA
Interval_10366	chr3	53289886	53290004	+	0	NA	exon (TKT, exon 1 of 14)	-exon (TKT, exon 1 of 14)	185	TKT	TKT	NM_001258028			TKT			NA
Interval_14308	chr9	115248787	115249040	+	0	NA	promoter-TSS (KIAA1958)	-promoter-TSS (KIAA1958)	-335	KIAA1958	KIAA1958	NM_001287036			KIAA1958			NA
Interval_3304	chr12	112450759	112451385	+	0	NA	promoter-TSS (ERP29)	-promoter-TSS (ERP29)	-49	TMEM116	TMEM116	NM_138341			TMEM116			NA
Interval_8789	chr2	210867179	210867437	+	0	NA	promoter-TSS (RPE)	-promoter-TSS (RPE)	19	RPE	RPE	NM_006916			RPE			NA
Interval_13709	chr8	91657539	91657808	+	0	NA	exon (TMEM64, exon 1 of 3)	-exon (TMEM64, exon 1 of 3)	460	TMEM64	TMEM64	NM_001146273			TMEM64			NA
Interval_14320	chr9	117053405	117053536	+	0	NA	intron (COL27A1, intron 48 of 60)	-intron (COL27A1, intron 48 of 60)	-31833	ORM1	ORM1	NM_000607			ORM1			NA
Interval_12233	chr6	34283620	34283754	+	0	NA	intron (NUDT3, intron 2 of 4)	-intron (RPS10-NUDT3, intron 6 of 8)	-66802	C6orf1	C6orf1	NM_001008703			C6orf1			NA
Interval_2265	chr11	61062179	61062354	+	0	NA	intron (VWCE, intron 1 of 19)	-intron (VWCE, intron 1 of 19)	522	VWCE	VWCE	NM_152718			VWCE			NA
Interval_5576	chr17	1619479	1619762	+	0	NA	promoter-TSS (WDR81)	-promoter-TSS (WDR81)	-54	MIR22HG	MIR22HG	NR_028504			MIR22HG			NA
Interval_754	chr1	112048527	112048669	+	0	NA	intron (TMIGD3, intron 1 of 5)	-intron (TMIGD3, intron 1 of 5)	-1855	TMIGD3	TMIGD3	NM_001302680			TMIGD3			NA
Interval_3142	chr12	76425328	76425638	+	0	NA	promoter-TSS (PHLDA1)	-promoter-TSS (PHLDA1)	73	PHLDA1	PHLDA1	NM_007350			PHLDA1			NA
Interval_7877	chr19	56632719	56632852	+	0	NA	promoter-TSS (ZNF787)	-promoter-TSS (ZNF787)	-43	ZNF787	ZNF787	NM_001002836			ZNF787			NA
Interval_13212	chr7	106809400	106809546	+	0	NA	promoter-TSS (HBP1)	-promoter-TSS (HBP1)	13	HBP1	HBP1	NM_012257			HBP1			NA
Interval_8626	chr2	159313167	159313327	+	0	NA	promoter-TSS (PKP4)	-promoter-TSS (PKP4)	18	CCDC148	CCDC148	NM_138803			CCDC148			NA
Interval_14495	chr9	135282114	135282354	+	0	NA	promoter-TSS (TTF1)	-promoter-TSS (TTF1)	4	TTF1	TTF1	NM_007344			TTF1			NA
Interval_9820	chr22	38082282	38082700	+	0	NA	intron (NOL12, intron 1 of 5)	-intron (NOL12, intron 1 of 5)	147	NOL12	NOL12	NM_024313			NOL12			NA
Interval_11369	chr5	40486624	40486808	+	0	NA	Intergenic	Intergenic	-193316	PTGER4	PTGER4	NM_000958			PTGER4			NA
Interval_1028	chr1	173836660	173837424	+	0	NA	promoter-TSS (ZBTB37)	-promoter-TSS (ZBTB37)	83	GAS5	GAS5	NR_002578			GAS5			NA
Interval_1813	chr10	99205784	99205982	+	0	NA	promoter-TSS (ZDHHC16)	-promoter-TSS (ZDHHC16)	-5	ZDHHC16	ZDHHC16	NM_198046			ZDHHC16			NA
Interval_1051	chr1	181057507	181057819	+	0	NA	promoter-TSS (IER5)	-promoter-TSS (IER5)	25	IER5	IER5	NM_016545			IER5			NA
Interval_1977	chr10	127407900	127408056	+	0	NA	promoter-TSS (EDRF1)	-promoter-TSS (EDRF1)	84	FLJ37035	FLJ37035	NR_033847			FLJ37035			NA
Interval_10110	chr3	15643000	15643208	+	0	NA	promoter-TSS (BTD)	-promoter-TSS (BTD)	-148	BTD	BTD	NM_000060			BTD			NA
Interval_9654	chr22	22117570	22117754	+	0	NA	exon (MAPK1, exon 9 of 9)	-exon (MAPK1, exon 9 of 9)	-27539	YPEL1	YPEL1	NR_130910			YPEL1			NA
Interval_5361	chr16	70687709	70687863	+	0	NA	intron (IL34, intron 2 of 6)	-intron (IL34, intron 2 of 6)	32168	MTSS1L	MTSS1L	NM_138383			MTSS1L			NA
Interval_5299	chr16	67279879	67280083	+	0	NA	intron (FHOD1, intron 1 of 21)	-intron (FHOD1, intron 1 of 21)	1444	FHOD1	FHOD1	NM_013241			FHOD1			NA
Interval_14280	chr9	109742836	109743022	+	0	NA	intron (LOC340512, intron 4 of 4)	-intron (ZNF462, intron 9 of 12)	105787	MIR548Q	MIR548Q	NR_031752			MIR548Q			NA
Interval_7127	chr19	11071267	11071517	+	0	NA	promoter-TSS (SMARCA4)	-promoter-TSS (SMARCA4)	-206	SMARCA4	SMARCA4	NM_003072			SMARCA4			NA
Interval_12052	chr6	15151470	15151644	+	0	NA	Intergenic	Intergenic	-94649	JARID2	JARID2	NM_001267040			JARID2			NA
Interval_2902	chr12	27863562	27863945	+	0	NA	promoter-TSS (MRPS35)	-promoter-TSS (MRPS35)	47	MRPS35	MRPS35	NM_021821			MRPS35			NA
Interval_4257	chr14	103285697	103285950	+	0	NA	intron (TRAF3, intron 1 of 10)	-intron (TRAF3, intron 1 of 7)	42007	TRAF3	TRAF3	NM_145725			TRAF3			NA
Interval_8098	chr2	30669993	30670148	+	0	NA	promoter-TSS (LCLAT1)	-promoter-TSS (LCLAT1)	-22	LCLAT1	LCLAT1	NM_001002257			LCLAT1			NA
Interval_440	chr1	36929825	36930185	+	0	NA	promoter-TSS (MRPS15)	-promoter-TSS (MRPS15)	35	MRPS15	MRPS15	NM_031280			MRPS15			NA
Interval_4708	chr15	89631569	89631744	+	0	NA	exon (ABHD2, exon 1 of 15)	-exon (ABHD2, exon 1 of 15)	275	ABHD2	ABHD2	NM_152924			ABHD2			NA
Interval_14862	chrX	153237505	153237635	+	0	NA	promoter-TSS (TMEM187)	-promoter-TSS (TMEM187)	-421	TMEM187	TMEM187	NM_003492			TMEM187			NA
Interval_1460	chr10	11784460	11784578	+	0	NA	exon (ECHDC3, exon 1 of 5)	-exon (ECHDC3, exon 1 of 5)	163	ECHDC3	ECHDC3	NM_024693			ECHDC3			NA
Interval_8165	chr2	45955576	45955804	+	0	NA	intron (PRKCE, intron 1 of 14)	-intron (PRKCE, intron 1 of 14)	76647	PRKCE	PRKCE	NM_005400			PRKCE			NA
Interval_4273	chr14	104387883	104388054	+	0	NA	promoter-TSS (C14orf2)	-promoter-TSS (C14orf2)	-65	C14orf2	C14orf2	NM_001127393			C14orf2			NA
Interval_1253	chr1	222828315	222828433	+	0	NA	intron (MIA3, intron 18 of 27)	-intron (MIA3, intron 13 of 22)	36930	MIA3	MIA3	NM_198551			MIA3			NA
Interval_3412	chr12	123868252	123868437	+	0	NA	promoter-TSS (SETD8)	-promoter-TSS (SETD8)	-360	SETD8	SETD8	NM_020382			SETD8			NA
Interval_1307	chr1	229406647	229406886	+	0	NA	promoter-TSS (RAB4A)	-promoter-TSS (RAB4A)	-43	RAB4A	RAB4A	NM_004578			RAB4A			NA
Interval_11128	chr4	114677126	114677280	+	0	NA	intron (CAMK2D, intron 2 of 17)	-intron (CAMK2D, intron 2 of 18)	5880	CAMK2D	CAMK2D	NM_172114			CAMK2D			NA
Interval_5283	chr16	66914656	66914845	+	0	NA	intron (PDP2, intron 1 of 1)	-intron (PDP2, intron 1 of 1)	367	PDP2	PDP2	NM_020786			PDP2			NA
Interval_10109	chr3	15468979	15469138	+	0	NA	promoter-TSS (METTL6)	-promoter-TSS (METTL6)	-4	METTL6	METTL6	NM_001301790			METTL6			NA
Interval_6409	chr17	75401057	75401181	+	0	NA	promoter-TSS (SEPT9)	-promoter-TSS (SEPT9)	-7983	MIR4316	MIR4316	NR_036200			MIR4316			NA
Interval_5180	chr16	30886364	30886869	+	0	NA	promoter-TSS (MIR4519)	-promoter-TSS (MIR4519)	28	MIR4519	MIR4519	NR_039744			MIR4519			NA
Interval_8842	chr2	220408689	220408818	+	0	NA	promoter-TSS (TMEM198)	-promoter-TSS (TMEM198)	-266	CHPF	CHPF	NM_024536			CHPF			NA
Interval_10146	chr3	31573365	31574060	+	0	NA	promoter-TSS (STT3B)	-promoter-TSS (STT3B)	-281	STT3B	STT3B	NM_178862			STT3B			NA
Interval_11888	chr5	176560569	176560827	+	0	NA	promoter-TSS (NSD1)	-promoter-TSS (NSD1)	618	NSD1	NSD1	NM_172349			NSD1			NA
Interval_5263	chr16	58034653	58034783	+	0	NA	promoter-TSS (USB1)	-promoter-TSS (USB1)	-559	USB1	USB1	NM_001195302			USB1			NA
Interval_12190	chr6	32805889	32806147	+	0	NA	intron (TAP2, intron 1 of 11)	-intron (TAP2, intron 1 of 11)	529	TAP2	TAP2	NM_001290043_7			TAP2			NA
Interval_11875	chr5	175788722	175788959	+	0	NA	promoter-TSS (KIAA1191)	-promoter-TSS (KIAA1191)	-30	KIAA1191	KIAA1191	NR_109797			KIAA1191			NA
Interval_2576	chr11	82782814	82782946	+	0	NA	promoter-TSS (RAB30)	-promoter-TSS (RAB30)	85	RAB30	RAB30	NM_001286060			RAB30			NA
Interval_6615	chr18	20817561	20817691	+	0	NA	intron (CABLES1, intron 7 of 9)	-intron (CABLES1, intron 7 of 9)	103098	CABLES1	CABLES1	NM_001100619			CABLES1			NA
Interval_3156	chr12	80083154	80083392	+	0	NA	intron (PAWR, intron 2 of 6)	-intron (PAWR, intron 2 of 6)	1517	PAWR	PAWR	NM_002583			PAWR			NA
Interval_6074	chr17	42015516	42015739	+	0	NA	Intergenic	Intergenic	4206	PPY	PPY	NM_002722			PPY			NA
Interval_4548	chr15	67006545	67006668	+	0	NA	intron (SMAD6, intron 2 of 4)	-intron (SMAD6, intron 2 of 3)	11932	SMAD6	SMAD6	NM_005585			SMAD6			NA
Interval_2924	chr12	38710439	38710611	+	0	NA	promoter-TSS (ALG10B)	-promoter-TSS (ALG10B)	-32	ALG10B	ALG10B	NM_001308340			ALG10B			NA
Interval_3030	chr12	54393761	54393901	+	0	NA	promoter-TSS (HOXC9)	-promoter-TSS (HOXC9)	-37	HOXC-AS1	HOXC-AS1	NR_047504			HOXC-AS1			NA
Interval_9485	chr21	42741545	42741683	+	0	NA	intron (MX2, intron 1 of 13)	-intron (MX2, intron 1 of 13)	7664	MX2	MX2	NM_002463			MX2			NA
Interval_12697	chr6	167040980	167041098	+	0	NA	promoter-TSS (RPS6KA2)	-promoter-TSS (RPS6KA2)	-313	RPS6KA2	RPS6KA2	NM_001006932			RPS6KA2			NA
Interval_12033	chr6	12606237	12606409	+	0	NA	Intergenic	Intergenic	-110714	PHACTR1	PHACTR1	NM_001242648			PHACTR1			NA
Interval_9354	chr20	60982488	60982897	+	0	NA	promoter-TSS (CABLES2)	-promoter-TSS (CABLES2)	-353	CABLES2	CABLES2	NM_031215			CABLES2			NA
Interval_4241	chr14	102286715	102286854	+	0	NA	intron (PPP2R5C, intron 3 of 15)	-intron (PPP2R5C, intron 3 of 15)	10644	PPP2R5C	PPP2R5C	NM_002719			PPP2R5C			NA
Interval_1816	chr10	99400257	99400508	+	0	NA	promoter-TSS (PI4K2A)	-promoter-TSS (PI4K2A)	-61	PI4K2A	PI4K2A	NM_018425			PI4K2A			NA
Interval_9968	chr22	46745321	46745439	+	0	NA	intron (TRMU, intron 3 of 8)	-intron (TRMU, intron 3 of 9)	14082	TRMU	TRMU	NM_001282783			TRMU			NA
Interval_12317	chr6	42420563	42420695	+	0	NA	promoter-TSS (TRERF1)	-promoter-TSS (TRERF1)	-840	TRERF1	TRERF1	NM_033502			TRERF1			NA
Interval_5195	chr16	31488586	31488775	+	0	NA	exon (TGFB1I1, exon 11 of 11)	-exon (TGFB1I1, exon 11 of 11)	4154	TGFB1I1	TGFB1I1	NM_001164719			TGFB1I1			NA
Interval_3213	chr12	103351659	103351840	+	0	NA	exon (ASCL1, exon 1 of 2)	-exon (ASCL1, exon 1 of 2)	297	ASCL1	ASCL1	NM_004316			ASCL1			NA
Interval_3980	chr14	61123938	61124114	+	0	NA	Intergenic	Intergenic	-7871	SIX1	SIX1	NM_005982			SIX1			NA
Interval_13556	chr8	38126623	38126815	+	0	NA	promoter-TSS (PPAPDC1B)	-promoter-TSS (PPAPDC1B)	19	PPAPDC1B	PPAPDC1B	NM_001102559			PPAPDC1B			NA
Interval_11709	chr5	139391070	139391264	+	0	NA	intron (NRG2, intron 1 of 10)	-intron (NRG2, intron 1 of 7)	31717	NRG2	NRG2	NM_001184935			NRG2			NA
Interval_12503	chr6	106960853	106961005	+	0	NA	intron (AIM1, intron 1 of 19)	-intron (AIM1, intron 1 of 19)	1199	AIM1	AIM1	NM_001624			AIM1			NA
Interval_6879	chr19	2272489	2272607	+	0	NA	intron (OAZ1, intron 3 of 4)	-intron (OAZ1, intron 3 of 4)	3063	OAZ1	OAZ1	NM_004152			OAZ1			NA
Interval_7452	chr19	37178208	37178632	+	0	NA	promoter-TSS (ZNF567)	-promoter-TSS (ZNF567)	-69	LINC01534	LINC01534	NR_110707			LINC01534			NA
Interval_12553	chr6	119215736	119215911	+	0	NA	intron (ASF1A, intron 1 of 3)	-intron (ASF1A, intron 1 of 3)	582	ASF1A	ASF1A	NM_014034			ASF1A			NA
Interval_4805	chr16	717965	718178	+	0	NA	promoter-TSS (RHOT2)	-promoter-TSS (RHOT2)	-12	RHOT2	RHOT2	NM_138769			RHOT2			NA
Interval_1001	chr1	167191592	167191799	+	0	NA	intron (POU2F1, intron 1 of 15)	-intron (POU2F1, intron 1 of 14)	1572	POU2F1	POU2F1	NM_002697			POU2F1			NA
Interval_8360	chr2	75185869	75186122	+	0	NA	exon (POLE4, exon 1 of 4)	-exon (POLE4, exon 1 of 4)	220	POLE4	POLE4	NM_019896			POLE4			NA
Interval_1595	chr10	49879675	49879902	+	0	NA	Intergenic	Intergenic	-13730	WDFY4	WDFY4	NM_020945			WDFY4			NA
Interval_3735	chr13	100258965	100259236	+	0	NA	intron (CLYBL, intron 1 of 9)	-intron (CLYBL, intron 1 of 8)	182	CLYBL	CLYBL	NR_104592			CLYBL			NA
Interval_3101	chr12	64237685	64237883	+	0	NA	promoter-TSS (SRGAP1)	-promoter-TSS (SRGAP1)	-757	SRGAP1	SRGAP1	NM_020762			SRGAP1			NA
Interval_7774	chr19	50879605	50879739	+	0	NA	promoter-TSS (NR1H2)	-promoter-TSS (NR1H2)	-8	NR1H2	NR1H2	NM_001256647			NR1H2			NA
Interval_3003	chr12	52445184	52445363	+	0	NA	promoter-TSS (NR4A1)	-promoter-TSS (NR4A1)	87	NR4A1	NR4A1	NM_173157			NR4A1			NA
Interval_3149	chr12	77157693	77157815	+	0	NA	promoter-TSS (ZDHHC17)	-promoter-TSS (ZDHHC17)	-100	ZDHHC17	ZDHHC17	NM_015336			ZDHHC17			NA
Interval_4143	chr14	90420960	90421331	+	0	NA	promoter-TSS (EFCAB11)	-promoter-TSS (EFCAB11)	-24	EFCAB11	EFCAB11	NM_001284267			EFCAB11			NA
Interval_9615	chr22	18447570	18447721	+	0	NA	intron (MICAL3, intron 1 of 31)	-intron (MICAL3, intron 1 of 31)	16082	MIR648	MIR648	NR_030378			MIR648			NA
Interval_13061	chr7	76178481	76178672	+	0	NA	promoter-TSS (LOC100133091)	-promoter-TSS (LOC100133091)	-82	LOC100133091	LOC100133091	NR_029411			LOC100133091			NA
Interval_11206	chr4	156589213	156589420	+	0	NA	exon (GUCY1A3, exon 3 of 11)	-exon (GUCY1A3, exon 3 of 11)	1201	GUCY1A3	GUCY1A3	NM_000856			GUCY1A3			NA
Interval_10086	chr3	13053035	13053450	+	0	NA	intron (IQSEC1, intron 1 of 14)	-intron (IQSEC1, intron 1 of 14)	-44044	IQSEC1	IQSEC1	NM_001134382			IQSEC1			NA
Interval_7644	chr19	46365899	46366156	+	0	NA	intron (SYMPK, intron 1 of 26)	-intron (SYMPK, intron 1 of 26)	521	SYMPK	SYMPK	NM_004819			SYMPK			NA
Interval_6139	chr17	46048622	46048826	+	0	NA	intron (CDK5RAP3, intron 1 of 13)	-intron (CDK5RAP3, intron 1 of 13)	402	CDK5RAP3	CDK5RAP3	NM_001278198			CDK5RAP3			NA
Interval_13689	chr8	81398431	81398603	+	0	NA	promoter-TSS (ZBTB10)	-promoter-TSS (ZBTB10)	69	ZBTB10	ZBTB10	NM_001105539			ZBTB10			NA
Interval_11127	chr4	114486223	114486382	+	0	NA	intron (CAMK2D, intron 4 of 17)	-intron (CAMK2D, intron 4 of 18)	196781	CAMK2D	CAMK2D	NM_172114			CAMK2D			NA
Interval_10876	chr4	4291677	4292073	+	0	NA	promoter-TSS (LYAR)	-promoter-TSS (LYAR)	21	LYAR	LYAR	NM_017816			LYAR			NA
Interval_10106	chr3	15247408	15247781	+	0	NA	promoter-TSS (CAPN7)	-promoter-TSS (CAPN7)	-128	COL6A4P1	COL6A4P1	NR_027927			COL6A4P1			NA
Interval_3171	chr12	92797612	92797874	+	0	NA	Intergenic	Intergenic	-17564	CLLU1	CLLU1	NR_027932			CLLU1			NA
Interval_3495	chr13	20356318	20356436	+	0	NA	intron (PSPC1, intron 1 of 7)	-intron (PSPC1, intron 2 of 9)	782	PSPC1	PSPC1	NM_001042414			PSPC1			NA
Interval_13031	chr7	73668638	73669040	+	0	NA	promoter-TSS (RFC2)	-promoter-TSS (RFC2)	-51	RFC2	RFC2	NM_002914			RFC2			NA
Interval_3031	chr12	54446874	54447046	+	0	NA	promoter-TSS (HOXC4)	-promoter-TSS (HOXC4)	-701	HOXC4	HOXC4	NM_153633			HOXC4			NA
Interval_14221	chr9	96792942	96793122	+	0	NA	promoter-TSS (PTPDC1)	-promoter-TSS (PTPDC1)	-44	PTPDC1	PTPDC1	NM_001253829			PTPDC1			NA
Interval_9687	chr22	24666522	24666640	+	0	NA	promoter-TSS (SPECC1L)	-promoter-TSS (SPECC1L)	-204	SPECC1L	SPECC1L	NM_001254733			SPECC1L			NA
Interval_4085	chr14	75518050	75518207	+	0	NA	exon (MLH3, exon 1 of 13)	-exon (MLH3, exon 1 of 13)	107	MLH3	MLH3	NM_001040108			MLH3			NA
Interval_12152	chr6	30875674	30875891	+	0	NA	promoter-TSS (GTF2H4)	-promoter-TSS (GTF2H4)	-195	GTF2H4	GTF2H4	NM_001517_3			GTF2H4			NA
Interval_13947	chr8	145582041	145582334	+	0	NA	promoter-TSS (SLC52A2)	-promoter-TSS (SLC52A2)	-4	FBXL6	FBXL6	NM_024555			FBXL6			NA
Interval_5585	chr17	1953385	1953554	+	0	NA	promoter-TSS (MIR132)	-promoter-TSS (MIR132)	-167	MIR132	MIR132	NR_029674			MIR132			NA
Interval_7904	chr19	58789959	58790235	+	0	NA	promoter-TSS (ZNF8)	-promoter-TSS (ZNF8)	-221	ZNF8	ZNF8	NM_021089			ZNF8			NA
Interval_13834	chr8	126441917	126442099	+	0	NA	promoter-TSS (TRIB1)	-promoter-TSS (TRIB1)	-555	TRIB1	TRIB1	NM_001282985			TRIB1			NA
Interval_5491	chr16	88877787	88878068	+	0	NA	intron (APRT, intron 2 of 4)	-intron (APRT, intron 2 of 4)	415	APRT	APRT	NM_001030018			APRT			NA
Interval_5768	chr17	15848522	15848658	+	0	NA	exon (ADORA2B, exon 1 of 2)	-exon (ADORA2B, exon 1 of 2)	359	ADORA2B	ADORA2B	NM_000676			ADORA2B			NA
Interval_13248	chr7	127032971	127033140	+	0	NA	promoter-TSS (ZNF800)	-promoter-TSS (ZNF800)	-277	ZNF800	ZNF800	NM_176814			ZNF800			NA
Interval_10952	chr4	39765795	39766118	+	0	NA	intron (UBE2K, intron 4 of 6)	-intron (UBE2K, intron 4 of 5)	66292	UBE2K	UBE2K	NM_005339			UBE2K			NA
Interval_5611	chr17	2305282	2305447	+	0	NA	Intergenic	Intergenic	-1106	MNT	MNT	NM_020310			MNT			NA
Interval_4858	chr16	2318238	2318481	+	0	NA	promoter-TSS (RNPS1)	-promoter-TSS (RNPS1)	54	RNPS1	RNPS1	NM_001286626			RNPS1			NA
Interval_9172	chr20	35471815	35472032	+	0	NA	intron (SOGA1, intron 1 of 14)	-intron (SOGA1, intron 1 of 14)	16353	SOGA1	SOGA1	NM_080627			SOGA1			NA
Interval_7973	chr2	9283001	9283137	+	0	NA	Intergenic	Intergenic	-63825	ASAP2	ASAP2	NM_003887			ASAP2			NA
Interval_9996	chr22	50631038	50631156	+	0	NA	intron (TRABD, intron 1 of 9)	-intron (TRABD, intron 1 of 9)	6737	TRABD	TRABD	NM_025204			TRABD			NA
Interval_7195	chr19	13265783	13266067	+	0	NA	TTS (IER2)	-TTS (IER2)	4643	IER2	IER2	NM_004907			IER2			NA
Interval_11474	chr5	76886173	76886291	+	0	NA	Intergenic	Intergenic	48290	OTP	OTP	NM_032109			OTP			NA
Interval_2530	chr11	73490466	73490604	+	0	NA	Intergenic	Intergenic	-8382	MRPL48	MRPL48	NM_016055			MRPL48			NA
Interval_335	chr1	28201891	28202053	+	0	NA	intron (THEMIS2, intron 1 of 4)	-intron (THEMIS2, intron 1 of 3)	2918	THEMIS2	THEMIS2	NM_001286115			THEMIS2			NA
Interval_678	chr1	90308765	90309112	+	0	NA	intron (LRRC8D, intron 1 of 2)	-intron (LRRC8D, intron 1 of 2)	21458	LRRC8D	LRRC8D	NM_018103			LRRC8D			NA
Interval_7455	chr19	37341064	37341250	+	0	NA	promoter-TSS (ZNF345)	-promoter-TSS (ZNF345)	-631	ZNF345	ZNF345	NR_038362			ZNF345			NA
Interval_6011	chr17	38705432	38705550	+	0	NA	Intergenic	Intergenic	16245	CCR7	CCR7	NM_001838			CCR7			NA
Interval_13823	chr8	124408869	124409172	+	0	NA	promoter-TSS (ATAD2)	-promoter-TSS (ATAD2)	-315	ATAD2	ATAD2	NM_014109			ATAD2			NA
Interval_5872	chr17	27077170	27077320	+	0	NA	exon (TRAF4, exon 7 of 7)	-exon (TRAF4, exon 7 of 7)	6222	TRAF4	TRAF4	NM_004295			TRAF4			NA
Interval_12009	chr6	7313367	7313686	+	0	NA	promoter-TSS (SSR1)	-promoter-TSS (SSR1)	21	SSR1	SSR1	NM_003144			SSR1			NA
