PeakID (cmd=annotatePeaks.pl TCF12_IP_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
TCF12_IP_R1_peak_678	chr15	70964548	70964780	+	45	NA	intron (UACA, intron 13 of 18)	-intron (UACA, intron 13 of 18)	37076	SALRNA2	SALRNA2	NR_126482			SALRNA2			NA
TCF12_IP_R1_peak_1277	chr22	40451698	40451930	+	44	NA	intron (TNRC6B, intron 1 of 23)	-intron (TNRC6B, intron 1 of 23)	23478	LOC100130899	LOC100130899	NR_039988			LOC100130899			NA
TCF12_IP_R1_peak_1585	chr5	109258065	109258364	+	44	NA	Intergenic	Intergenic	39331	LOC100289673	LOC100289673	NR_033175			LOC100289673			NA
TCF12_IP_R1_peak_1472	chr4	77674415	77674651	+	44	NA	intron (SHROOM3, intron 6 of 10)	-intron (SHROOM3, intron 6 of 10)	144469	SOWAHB	SOWAHB	NM_001029870			SOWAHB			NA
TCF12_IP_R1_peak_1428	chr3	193848996	193849237	+	44	NA	Intergenic	Intergenic	-4815	HES1	HES1	NM_005524			HES1			NA
TCF12_IP_R1_peak_1387	chr3	124553774	124554026	+	44	NA	intron (ITGB5, intron 5 of 14)	-intron (ITGB5, intron 5 of 14)	52252	ITGB5	ITGB5	NM_002213			ITGB5			NA
TCF12_IP_R1_peak_1692	chr6	37428075	37428313	+	44	NA	intron (CMTR1, intron 10 of 23)	-intron (CMTR1, intron 10 of 23)	27287	CMTR1	CMTR1	NM_015050			CMTR1			NA
TCF12_IP_R1_peak_1976	chr9	92092765	92092997	+	44	NA	intron (SEMA4D, intron 1 of 17)	-intron (SEMA4D, intron 1 of 20)	1730	SEMA4D	SEMA4D	NM_001142287			SEMA4D			NA
TCF12_IP_R1_peak_251	chr10	35698257	35698489	+	44	NA	intron (CCNY, intron 2 of 10)	-intron (CCNY, intron 1 of 8)	162464	CCNY	CCNY	NM_001282853			CCNY			NA
TCF12_IP_R1_peak_1349	chr3	50663778	50664054	+	43	NA	intron (MAPKAPK3, intron 2 of 10)	-intron (MAPKAPK3, intron 2 of 10)	9354	MAPKAPK3	MAPKAPK3	NM_001243925			MAPKAPK3			NA
TCF12_IP_R1_peak_1161	chr20	3071276	3071555	+	43	NA	Intergenic	Intergenic	-6045	AVP	AVP	NM_000490			AVP			NA
TCF12_IP_R1_peak_1151	chr2	238931588	238931820	+	43	NA	intron (UBE2F, intron 6 of 10)	-intron (UBE2F, intron 5 of 9)	-37861	SCLY	SCLY	NM_016510			SCLY			NA
TCF12_IP_R1_peak_163	chr1	203223941	203224189	+	43	NA	Intergenic	Intergenic	-25205	CHIT1	CHIT1	NM_001270509			CHIT1			NA
TCF12_IP_R1_peak_140	chr1	172875968	172876200	+	43	NA	Intergenic	Intergenic	144019	TNFSF18	TNFSF18	NM_005092			TNFSF18			NA
TCF12_IP_R1_peak_1878	chr8	49862168	49862400	+	43	NA	Intergenic	Intergenic	-28285	SNAI2	SNAI2	NM_003068			SNAI2			NA
TCF12_IP_R1_peak_882	chr17	73334395	73334627	+	43	NA	intron (GRB2, intron 2 of 4)	-intron (GRB2, intron 2 of 5)	-48981	SLC25A19	SLC25A19	NM_021734			SLC25A19			NA
TCF12_IP_R1_peak_301	chr10	117957662	117957897	+	43	NA	intron (GFRA1, intron 3 of 8)	-intron (GFRA1, intron 4 of 9)	74040	GFRA1	GFRA1	NM_005264			GFRA1			NA
TCF12_IP_R1_peak_817	chr17	16873685	16873925	+	42	NA	intron (TNFRSF13B, intron 1 of 4)	-intron (TNFRSF13B, intron 1 of 4)	1597	TNFRSF13B	TNFRSF13B	NM_012452			TNFRSF13B			NA
TCF12_IP_R1_peak_504	chr12	133423876	133424108	+	42	NA	intron (CHFR, intron 14 of 17)	-intron (CHFR, intron 14 of 17)	-18704	GOLGA3	GOLGA3	NM_001172557			GOLGA3			NA
TCF12_IP_R1_peak_1174	chr20	23855199	23855432	+	42	NA	Intergenic	Intergenic	5065	CST5	CST5	NM_001900			CST5			NA
TCF12_IP_R1_peak_2022	chrX	22056135	22056564	+	42	NA	intron (PHEX, intron 1 of 20)	-intron (PHEX, intron 1 of 21)	5787	PHEX	PHEX	NM_000444			PHEX			NA
TCF12_IP_R1_peak_1810	chr7	101671926	101672162	+	42	NA	intron (CUX1, intron 3 of 23)	-intron (CUX1, intron 3 of 23)	211162	CUX1	CUX1	NM_001913			CUX1			NA
TCF12_IP_R1_peak_805	chr16	89182132	89182384	+	42	NA	intron (ACSF3, intron 6 of 10)	-intron (ACSF3, intron 5 of 9)	22041	ACSF3	ACSF3	NM_001243279			ACSF3			NA
TCF12_IP_R1_peak_754	chr16	50170045	50170277	+	42	NA	Intergenic	Intergenic	-16668	PAPD5	PAPD5	NM_001040284			PAPD5			NA
TCF12_IP_R1_peak_1446	chr4	10591584	10591816	+	42	NA	intron (CLNK, intron 3 of 18)	-intron (CLNK, intron 3 of 18)	94686	CLNK	CLNK	NM_052964			CLNK			NA
TCF12_IP_R1_peak_533	chr13	49946141	49946423	+	42	NA	intron (CAB39L, intron 3 of 8)	-intron (CAB39L, intron 5 of 10)	29392	CAB39L	CAB39L	NM_001079670			CAB39L			NA
TCF12_IP_R1_peak_2004	chr9	126066961	126067193	+	42	NA	Intergenic	Intergenic	-36234	STRBP	STRBP	NM_001171137			STRBP			NA
TCF12_IP_R1_peak_1445	chr4	10096408	10096640	+	42	NA	intron (WDR1, intron 2 of 11)	-intron (WDR1, intron 2 of 11)	-16208	MIR3138	MIR3138	NR_036090			MIR3138			NA
TCF12_IP_R1_peak_977	chr19	16197447	16197700	+	42	NA	intron (TPM4, intron 3 of 7)	-intron (TPM4, intron 4 of 8)	10438	TPM4	TPM4	NM_001145160			TPM4			NA
TCF12_IP_R1_peak_772	chr16	69106268	69106500	+	42	NA	intron (TANGO6, intron 17 of 17)	-intron (TANGO6, intron 17 of 17)	-33745	HAS3	HAS3	NM_138612			HAS3			NA
TCF12_IP_R1_peak_1267	chr22	30138436	30138668	+	42	NA	intron (ZMAT5, intron 3 of 6)	-intron (ZMAT5, intron 2 of 5)	22208	CABP7	CABP7	NM_182527			CABP7			NA
TCF12_IP_R1_peak_1025	chr2	28688346	28688612	+	42	NA	Intergenic	Intergenic	-30459	PLB1	PLB1	NM_153021			PLB1			NA
TCF12_IP_R1_peak_767	chr16	68216894	68217184	+	42	NA	intron (NFATC3, intron 7 of 9)	-intron (NFATC3, intron 7 of 10)	50363	MIR6773	MIR6773	NR_106831			MIR6773			NA
TCF12_IP_R1_peak_1938	chr8	144252245	144252519	+	42	NA	Intergenic	Intergenic	-10925	LY6H	LY6H	NM_001130478			LY6H			NA
TCF12_IP_R1_peak_48	chr1	37130590	37130822	+	42	NA	Intergenic	Intergenic	-181791	CSF3R	CSF3R	NM_156039			CSF3R			NA
TCF12_IP_R1_peak_122	chr1	156127396	156127628	+	42	NA	intron (SEMA4A, intron 3 of 14)	-intron (SEMA4A, intron 3 of 14)	4190	SEMA4A	SEMA4A	NM_001193301			SEMA4A			NA
TCF12_IP_R1_peak_2012	chr9	131355390	131355622	+	42	NA	intron (SPTAN1, intron 23 of 55)	-intron (SPTAN1, intron 23 of 56)	40669	SPTAN1	SPTAN1	NM_001195532			SPTAN1			NA
TCF12_IP_R1_peak_1184	chr20	30975145	30975386	+	42	NA	intron (ASXL1, intron 3 of 11)	-intron (ASXL1, intron 3 of 11)	29118	ASXL1	ASXL1	NM_015338			ASXL1			NA
TCF12_IP_R1_peak_1880	chr8	53673222	53673454	+	42	NA	Intergenic	Intergenic	-46312	RB1CC1	RB1CC1	NM_014781			RB1CC1			NA
TCF12_IP_R1_peak_746	chr16	29345994	29346274	+	42	NA	intron (SNX29P2, intron 5 of 8)	-intron (SNX29P2, intron 5 of 8)	32526	SNX29P2	SNX29P2	NR_002939			SNX29P2			NA
TCF12_IP_R1_peak_294	chr10	115326824	115327090	+	42	NA	intron (HABP2, intron 1 of 12)	-intron (HABP2, intron 1 of 12)	14179	HABP2	HABP2	NM_004132			HABP2			NA
TCF12_IP_R1_peak_1194	chr20	50218746	50218978	+	41	NA	intron (ATP9A, intron 27 of 27)	-intron (ATP9A, intron 27 of 27)	-59604	NFATC2	NFATC2	NM_001258292			NFATC2			NA
TCF12_IP_R1_peak_372	chr11	62608913	62609153	+	41	NA	Intergenic	Intergenic	-1405	WDR74	WDR74	NM_018093			WDR74			NA
TCF12_IP_R1_peak_1879	chr8	52874816	52875130	+	41	NA	Intergenic	Intergenic	-63227	PCMTD1	PCMTD1	NM_001286782			PCMTD1			NA
TCF12_IP_R1_peak_1642	chr6	2863035	2863292	+	41	NA	intron (SERPINB9P1, intron 1 of 1)	-intron (SERPINB9P1, intron 1 of 1)	-8822	MIR4645	MIR4645	NR_039788			MIR4645			NA
TCF12_IP_R1_peak_273	chr10	74050969	74051216	+	41	NA	Intergenic	Intergenic	17415	DDIT4	DDIT4	NM_019058			DDIT4			NA
TCF12_IP_R1_peak_1743	chr6	137424222	137424537	+	41	NA	Intergenic	Intergenic	-58062	IL20RA	IL20RA	NM_014432			IL20RA			NA
TCF12_IP_R1_peak_939	chr18	60251677	60251909	+	41	NA	exon (ZCCHC2, exon 15 of 15)	-exon (ZCCHC2, exon 15 of 15)	61135	ZCCHC2	ZCCHC2	NR_126534			ZCCHC2			NA
TCF12_IP_R1_peak_119	chr1	154720581	154720813	+	41	NA	intron (KCNN3, intron 3 of 8)	-intron (KCNN3, intron 3 of 8)	111641	KCNN3	KCNN3	NM_002249			KCNN3			NA
TCF12_IP_R1_peak_1000	chr19	51224002	51224255	+	41	NA	Intergenic	Intergenic	-2477	CLEC11A	CLEC11A	NM_002975			CLEC11A			NA
TCF12_IP_R1_peak_940	chr18	60765821	60766093	+	41	NA	Intergenic	Intergenic	220656	BCL2	BCL2	NM_000657			BCL2			NA
TCF12_IP_R1_peak_774	chr16	70438282	70438556	+	41	NA	intron (ST3GAL2, intron 1 of 6)	-intron (ST3GAL2, intron 1 of 6)	34572	ST3GAL2	ST3GAL2	NM_006927			ST3GAL2			NA
TCF12_IP_R1_peak_1485	chr4	109016139	109016371	+	41	NA	intron (LEF1, intron 3 of 11)	-intron (LEF1, intron 3 of 10)	-72426	LEF1-AS1	LEF1-AS1	NR_029373			LEF1-AS1			NA
TCF12_IP_R1_peak_423	chr12	2877318	2877569	+	40	NA	intron (LOC283440, intron 2 of 4)	-intron (LOC283440, intron 2 of 4)	3392	LOC283440	LOC283440	NR_033958			LOC283440			NA
TCF12_IP_R1_peak_99	chr1	111174029	111174261	+	40	NA	promoter-TSS (KCNA2)	-promoter-TSS (KCNA2)	-25170	KCNA2	KCNA2	NM_001204269			KCNA2			NA
TCF12_IP_R1_peak_1898	chr8	87613908	87614167	+	40	NA	intron (CNGB3, intron 15 of 17)	-intron (CNGB3, intron 15 of 17)	87381	CPNE3	CPNE3	NM_003909			CPNE3			NA
TCF12_IP_R1_peak_1131	chr2	204583275	204583507	+	40	NA	intron (CD28, intron 1 of 2)	-intron (CD28, intron 1 of 3)	12193	CD28	CD28	NM_006139			CD28			NA
TCF12_IP_R1_peak_309	chr10	121892477	121892720	+	40	NA	Intergenic	Intergenic	174573	MIR4682	MIR4682	NR_039830			MIR4682			NA
TCF12_IP_R1_peak_416	chr11	134468966	134469430	+	40	NA	Intergenic	Intergenic	162822	LOC283177	LOC283177	NR_033852			LOC283177			NA
TCF12_IP_R1_peak_626	chr14	107282439	107282671	+	40	NA	Intergenic	Intergenic	-23341	MIR5195	MIR5195	NR_049827			MIR5195			NA
TCF12_IP_R1_peak_628	chr15	22465878	22466118	+	40	NA	Intergenic	Intergenic	47282	MIR1268A	MIR1268A	NR_031672_3			MIR1268A			NA
TCF12_IP_R1_peak_350	chr11	36623790	36624110	+	40	NA	intron (C11orf74, intron 1 of 5)	-intron (C11orf74, intron 1 of 5)	-4121	RAG2	RAG2	NM_001243785			RAG2			NA
TCF12_IP_R1_peak_331	chr11	10544560	10544864	+	40	NA	intron (RNF141, intron 4 of 5)	-intron (RNF141, intron 4 of 5)	-13989	MTRNR2L8	MTRNR2L8	NM_001190702			MTRNR2L8			NA
TCF12_IP_R1_peak_1668	chr6	21883984	21884216	+	40	NA	intron (CASC15, intron 4 of 11)	-intron (CASC15, intron 4 of 11)	217425	CASC15	CASC15	NR_015410			CASC15			NA
TCF12_IP_R1_peak_1057	chr2	99351420	99351683	+	40	NA	Intergenic	Intergenic	-3962	MGAT4A	MGAT4A	NM_012214			MGAT4A			NA
TCF12_IP_R1_peak_1116	chr2	182145984	182146216	+	40	NA	intron (LOC101927156, intron 3 of 4)	-intron (LOC101927156, intron 3 of 4)	24279	MIR4437	MIR4437	NR_039637			MIR4437			NA
TCF12_IP_R1_peak_848	chr17	41400819	41401069	+	40	NA	Intergenic	Intergenic	-19882	LINC00854	LINC00854	NR_047479			LINC00854			NA
TCF12_IP_R1_peak_1257	chr22	24701220	24701452	+	40	NA	intron (SPECC1L-ADORA2A, intron 3 of 19)	-intron (SPECC1L, intron 2 of 15)	34551	SPECC1L	SPECC1L	NM_001254733			SPECC1L			NA
TCF12_IP_R1_peak_476	chr12	104892242	104892571	+	40	NA	intron (CHST11, intron 1 of 2)	-intron (CHST11, intron 1 of 2)	41714	CHST11	CHST11	NM_018413			CHST11			NA
TCF12_IP_R1_peak_1626	chr5	158239297	158239565	+	38	NA	intron (EBF1, intron 8 of 15)	-intron (EBF1, intron 8 of 15)	287357	EBF1	EBF1	NM_001290360			EBF1			NA
TCF12_IP_R1_peak_1509	chr4	146220696	146220928	+	37	NA	Intergenic	Intergenic	-124916	OTUD4	OTUD4	NM_001102653			OTUD4			NA
TCF12_IP_R1_peak_1173	chr20	19918340	19918650	+	37	NA	intron (RIN2, intron 2 of 10)	-intron (RIN2, intron 3 of 11)	48285	RIN2	RIN2	NM_001242581			RIN2			NA
TCF12_IP_R1_peak_624	chr14	107130786	107131035	+	37	NA	Intergenic	Intergenic	38194	MIR7641-2	MIR7641-2	NR_106988_26			MIR7641-2			NA
TCF12_IP_R1_peak_1136	chr2	213679842	213680074	+	37	NA	intron (LOC102725079, intron 2 of 4)	-intron (LOC102725079, intron 2 of 4)	19903	LOC102725079	LOC102725079	NR_131941			LOC102725079			NA
TCF12_IP_R1_peak_1125	chr2	197779991	197780223	+	37	NA	intron (PGAP1, intron 3 of 26)	-intron (PGAP1, intron 3 of 26)	11347	PGAP1	PGAP1	NM_024989			PGAP1			NA
TCF12_IP_R1_peak_917	chr18	13605635	13605869	+	37	NA	intron (LDLRAD4, intron 4 of 5)	-intron (LDLRAD4, intron 3 of 5)	-5361	MIR4526	MIR4526	NR_039752			MIR4526			NA
TCF12_IP_R1_peak_1754	chr6	159888756	159888988	+	37	NA	Intergenic	Intergenic	84309	LOC102724053	LOC102724053	NR_125873			LOC102724053			NA
TCF12_IP_R1_peak_1618	chr5	150576243	150576523	+	37	NA	intron (CCDC69, intron 4 of 8)	-intron (CCDC69, intron 4 of 8)	27271	CCDC69	CCDC69	NM_015621			CCDC69			NA
TCF12_IP_R1_peak_343	chr11	30847320	30847649	+	37	NA	Intergenic	Intergenic	166749	DCDC5	DCDC5	NM_020869			DCDC5			NA
TCF12_IP_R1_peak_1092	chr2	151480611	151480843	+	37	NA	Intergenic	Intergenic	-4684	LOC101929282	LOC101929282	NR_110247			LOC101929282			NA
TCF12_IP_R1_peak_454	chr12	51714612	51715131	+	37	NA	intron (BIN2, intron 1 of 12)	-intron (BIN2, intron 1 of 12)	3111	BIN2	BIN2	NM_001290007			BIN2			NA
TCF12_IP_R1_peak_842	chr17	37969900	37970132	+	37	NA	intron (IKZF3, intron 2 of 5)	-intron (IKZF3, intron 2 of 6)	50425	IKZF3	IKZF3	NM_183231			IKZF3			NA
TCF12_IP_R1_peak_1778	chr7	29329273	29329505	+	37	NA	intron (CHN2, intron 1 of 12)	-intron (CHN2, intron 2 of 13)	-80803	LOC102724484	LOC102724484	NR_120522			LOC102724484			NA
TCF12_IP_R1_peak_1783	chr7	36513940	36514180	+	37	NA	Intergenic	Intergenic	84648	ANLN	ANLN	NM_018685			ANLN			NA
TCF12_IP_R1_peak_408	chr11	124792845	124793083	+	37	NA	intron (HEPACAM, intron 4 of 6)	-intron (HEPACAM, intron 4 of 6)	3818	HEPN1	HEPN1	NM_001037558			HEPN1			NA
TCF12_IP_R1_peak_229	chr10	6620542	6620801	+	37	NA	intron (PRKCQ, intron 1 of 17)	-intron (PRKCQ, intron 1 of 16)	1592	PRKCQ	PRKCQ	NM_001282644			PRKCQ			NA
TCF12_IP_R1_peak_686	chr15	74695315	74695577	+	37	NA	Intergenic	Intergenic	8327	MIR6881	MIR6881	NR_106941			MIR6881			NA
TCF12_IP_R1_peak_1535	chr5	1337017	1337337	+	37	NA	intron (CLPTM1L, intron 5 of 16)	-intron (CLPTM1L, intron 5 of 16)	7825	CLPTM1L	CLPTM1L	NM_030782			CLPTM1L			NA
TCF12_IP_R1_peak_100	chr1	111178771	111179003	+	37	NA	Intergenic	Intergenic	-29912	KCNA2	KCNA2	NM_001204269			KCNA2			NA
TCF12_IP_R1_peak_2044	chrX	153389462	153389708	+	37	NA	Intergenic	Intergenic	-20113	OPN1LW	OPN1LW	NM_020061			OPN1LW			NA
TCF12_IP_R1_peak_1150	chr2	236860627	236860905	+	37	NA	intron (AGAP1, intron 12 of 17)	-intron (AGAP1, intron 12 of 17)	215886	GBX2	GBX2	NM_001485			GBX2			NA
TCF12_IP_R1_peak_558	chr14	22392783	22393041	+	37	NA	Intergenic	Intergenic	259615	OR4E2	OR4E2	NM_001001912			OR4E2			NA
TCF12_IP_R1_peak_305	chr10	120544990	120545422	+	37	NA	Intergenic	Intergenic	-30448	CACUL1	CACUL1	NM_153810			CACUL1			NA
TCF12_IP_R1_peak_1672	chr6	26158177	26158409	+	37	NA	promoter-TSS (HIST1H2BD)	-promoter-TSS (HIST1H2BD)	-56	HIST1H2BD	HIST1H2BD	NM_138720			HIST1H2BD			NA
TCF12_IP_R1_peak_1728	chr6	126150644	126150884	+	37	NA	intron (NCOA7, intron 2 of 14)	-intron (NCOA7, intron 2 of 15)	-10760	NCOA7-AS1	NCOA7-AS1	NR_126386			NCOA7-AS1			NA
TCF12_IP_R1_peak_402	chr11	119584258	119584500	+	37	NA	intron (PVRL1, intron 1 of 5)	-intron (PVRL1, intron 1 of 5)	15056	PVRL1	PVRL1	NM_203285			PVRL1			NA
TCF12_IP_R1_peak_1725	chr6	108863287	108863522	+	37	NA	Intergenic	Intergenic	-17622	FOXO3	FOXO3	NM_001455			FOXO3			NA
TCF12_IP_R1_peak_1251	chr22	20098848	20099123	+	37	NA	TTS (TRMT2A)	-TTS (TRMT2A)	3289	MIR6816	MIR6816	NR_106874			MIR6816			NA
TCF12_IP_R1_peak_619	chr14	106455995	106456227	+	37	NA	Intergenic	Intergenic	-17753	ADAM6	ADAM6	NR_002224			ADAM6			NA
TCF12_IP_R1_peak_1680	chr6	30679561	30679949	+	37	NA	exon (MDC1, exon 5 of 15)	-exon (MDC1, exon 5 of 15)	5703	MDC1	MDC1	NM_014641_7			MDC1			NA
TCF12_IP_R1_peak_237	chr10	17697686	17697921	+	37	NA	intron (STAM, intron 1 of 11)	-intron (STAM, intron 1 of 13)	11679	STAM	STAM	NM_003473			STAM			NA
TCF12_IP_R1_peak_326	chr11	3806449	3806681	+	37	NA	intron (NUP98, intron 1 of 31)	-intron (NUP98, intron 1 of 19)	12457	NUP98	NUP98	NM_016320			NUP98			NA
TCF12_IP_R1_peak_266	chr10	71587874	71588107	+	37	NA	intron (COL13A1, intron 3 of 34)	-intron (COL13A1, intron 3 of 39)	26346	COL13A1	COL13A1	NM_001130103			COL13A1			NA
TCF12_IP_R1_peak_743	chr16	27378798	27379048	+	37	NA	Intergenic	Intergenic	-34560	IL21R	IL21R	NM_021798			IL21R			NA
TCF12_IP_R1_peak_1657	chr6	13355804	13356060	+	37	NA	Intergenic	Intergenic	-27117	TBC1D7	TBC1D7	NM_001258457			TBC1D7			NA
TCF12_IP_R1_peak_1684	chr6	33777319	33777551	+	37	NA	Intergenic	Intergenic	-5642	MLN	MLN	NM_001040109			MLN			NA
TCF12_IP_R1_peak_740	chr16	22309901	22310133	+	37	NA	intron (POLR3E, intron 1 of 19)	-intron (POLR3E, intron 1 of 20)	1321	POLR3E	POLR3E	NM_018119			POLR3E			NA
TCF12_IP_R1_peak_643	chr15	39719352	39719584	+	37	NA	Intergenic	Intergenic	-153812	THBS1	THBS1	NM_003246			THBS1			NA
TCF12_IP_R1_peak_970	chr19	13096489	13096721	+	37	NA	Intergenic	Intergenic	-9979	NFIX	NFIX	NM_001271043			NFIX			NA
TCF12_IP_R1_peak_1298	chr3	13586241	13586476	+	37	NA	Intergenic	Intergenic	-4267	FBLN2	FBLN2	NM_001165035			FBLN2			NA
TCF12_IP_R1_peak_567	chr14	50830519	50830803	+	37	NA	intron (CDKL1, intron 1 of 8)	-intron (CDKL1, intron 2 of 8)	31981	CDKL1	CDKL1	NM_001282236			CDKL1			NA
TCF12_IP_R1_peak_886	chr17	74787461	74787693	+	37	NA	Intergenic	Intergenic	-7549	LOC101928514	LOC101928514	NR_110837			LOC101928514			NA
TCF12_IP_R1_peak_330	chr11	10477617	10478114	+	37	NA	exon (AMPD3, exon 1 of 15)	-exon (AMPD3, exon 1 of 15)	5997	AMPD3	AMPD3	NM_001172431			AMPD3			NA
TCF12_IP_R1_peak_1084	chr2	130574964	130575198	+	36	NA	Intergenic	Intergenic	-105669	LOC101927924	LOC101927924	NR_110285			LOC101927924			NA
TCF12_IP_R1_peak_213	chr1	235771386	235771618	+	36	NA	intron (GNG4, intron 1 of 3)	-intron (GNG4, intron 1 of 3)	42552	GNG4	GNG4	NM_004485			GNG4			NA
TCF12_IP_R1_peak_736	chr16	14403146	14403383	+	36	NA	TTS (MIR365A)	-TTS (MIR365A)	122	MIR365A	MIR365A	NR_029854			MIR365A			NA
TCF12_IP_R1_peak_1819	chr7	132046804	132047125	+	36	NA	intron (PLXNA4, intron 3 of 31)	-intron (PLXNA4, intron 3 of 31)	286483	PLXNA4	PLXNA4	NM_181775			PLXNA4			NA
TCF12_IP_R1_peak_79	chr1	86907361	86907593	+	36	NA	intron (CLCA2, intron 9 of 13)	-intron (CLCA2, intron 9 of 13)	17708	CLCA2	CLCA2	NM_006536			CLCA2			NA
TCF12_IP_R1_peak_900	chr17	80866285	80866517	+	36	NA	intron (TBCD, intron 21 of 38)	-intron (TBCD, intron 21 of 38)	-68470	ZNF750	ZNF750	NM_024702			ZNF750			NA
TCF12_IP_R1_peak_500	chr12	132860126	132860358	+	36	NA	intron (GALNT9, intron 2 of 10)	-intron (GALNT9, intron 2 of 10)	8265	LOC100130238	LOC100130238	NR_024563			LOC100130238			NA
TCF12_IP_R1_peak_1563	chr5	54429830	54430062	+	36	NA	intron (CDC20B, intron 5 of 11)	-intron (CDC20B, intron 5 of 10)	-26000	GPX8	GPX8	NM_001008397			GPX8			NA
TCF12_IP_R1_peak_608	chr14	102062615	102062950	+	36	NA	Intergenic	Intergenic	35094	DIO3	DIO3	NM_001362			DIO3			NA
TCF12_IP_R1_peak_599	chr14	93048525	93048757	+	36	NA	intron (RIN3, intron 3 of 9)	-intron (RIN3, intron 3 of 9)	68516	RIN3	RIN3	NM_024832			RIN3			NA
TCF12_IP_R1_peak_998	chr19	51216274	51216506	+	36	NA	intron (SHANK1, intron 5 of 22)	-intron (SHANK1, intron 5 of 22)	3805	SHANK1	SHANK1	NM_016148			SHANK1			NA
TCF12_IP_R1_peak_1279	chr22	43524274	43524555	+	36	NA	intron (BIK, intron 3 of 4)	-intron (BIK, intron 3 of 4)	14989	MCAT	MCAT	NM_014507			MCAT			NA
TCF12_IP_R1_peak_812	chr17	5168322	5168554	+	36	NA	Intergenic	Intergenic	-17120	RABEP1	RABEP1	NM_001291581			RABEP1			NA
TCF12_IP_R1_peak_806	chr16	89382715	89382947	+	36	NA	intron (ANKRD11, intron 3 of 9)	-intron (ANKRD11, intron 4 of 13)	-4710	LOC100287036	LOC100287036	NM_001242885			LOC100287036			NA
TCF12_IP_R1_peak_519	chr13	34319904	34320136	+	36	NA	Intergenic	Intergenic	-72186	RFC3	RFC3	NM_181558			RFC3			NA
TCF12_IP_R1_peak_789	chr16	85394084	85394316	+	36	NA	Intergenic	Intergenic	-54269	MIR5093	MIR5093	NR_049816			MIR5093			NA
TCF12_IP_R1_peak_1764	chr7	2197513	2197785	+	36	NA	intron (MAD1L1, intron 10 of 18)	-intron (MAD1L1, intron 10 of 18)	74934	MAD1L1	MAD1L1	NM_001013836			MAD1L1			NA
TCF12_IP_R1_peak_1283	chr22	47080577	47080909	+	36	NA	exon (CERK, exon 13 of 13)	-exon (CERK, exon 13 of 13)	53409	CERK	CERK	NM_022766			CERK			NA
TCF12_IP_R1_peak_1288	chr22	50629895	50630127	+	36	NA	intron (TRABD, intron 1 of 9)	-intron (TRABD, intron 1 of 9)	5651	TRABD	TRABD	NM_025204			TRABD			NA
TCF12_IP_R1_peak_297	chr10	116018236	116018541	+	36	NA	intron (VWA2, intron 4 of 13)	-intron (VWA2, intron 4 of 13)	19375	VWA2	VWA2	NM_001272046			VWA2			NA
TCF12_IP_R1_peak_1853	chr8	8203813	8204094	+	36	NA	intron (SGK223, intron 2 of 4)	-intron (SGK223, intron 2 of 4)	35391	SGK223	SGK223	NM_001080826			SGK223			NA
TCF12_IP_R1_peak_1442	chr4	9705002	9705275	+	36	NA	Intergenic	Intergenic	-78120	DRD5	DRD5	NM_000798			DRD5			NA
TCF12_IP_R1_peak_1843	chr7	154468524	154468756	+	36	NA	intron (DPP6, intron 7 of 25)	-intron (DPP6, intron 7 of 25)	-251587	PAXIP1-AS2	PAXIP1-AS2	NR_024476			PAXIP1-AS2			NA
TCF12_IP_R1_peak_1784	chr7	36816656	36816991	+	35	NA	Intergenic	Intergenic	-52669	AOAH	AOAH	NM_001637			AOAH			NA
TCF12_IP_R1_peak_409	chr11	126020108	126020380	+	35	NA	Intergenic	Intergenic	61343	RPUSD4	RPUSD4	NM_001144827			RPUSD4			NA
TCF12_IP_R1_peak_1214	chr20	60026110	60026353	+	35	NA	intron (CDH4, intron 2 of 15)	-intron (CDH4, intron 2 of 15)	198749	CDH4	CDH4	NM_001794			CDH4			NA
TCF12_IP_R1_peak_585	chr14	72910677	72910909	+	35	NA	intron (RGS6, intron 3 of 16)	-intron (RGS6, intron 3 of 17)	-72735	MIR7843	MIR7843	NR_106994			MIR7843			NA
TCF12_IP_R1_peak_1109	chr2	174001379	174001666	+	35	NA	intron (ZAK, intron 2 of 11)	-intron (ZAK, intron 2 of 19)	60957	ZAK	ZAK	NM_016653			ZAK			NA
TCF12_IP_R1_peak_650	chr15	48332551	48332816	+	35	NA	Intergenic	Intergenic	-80486	SLC24A5	SLC24A5	NM_205850			SLC24A5			NA
TCF12_IP_R1_peak_1574	chr5	80929375	80929607	+	35	NA	intron (SSBP2, intron 3 of 16)	-intron (SSBP2, intron 3 of 16)	117581	SSBP2	SSBP2	NM_001256736			SSBP2			NA
TCF12_IP_R1_peak_509	chr13	28047124	28047413	+	35	NA	Intergenic	Intergenic	-22529	MTIF3	MTIF3	NM_152912			MTIF3			NA
TCF12_IP_R1_peak_341	chr11	19264784	19265094	+	35	NA	Intergenic	Intergenic	-2432	E2F8	E2F8	NM_001256372			E2F8			NA
